freeze_index,host_timestamp_iso,frame_idx,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT
58,2026-07-09T16:32:39.138,529,0.10790228843688965,-0.0808458998799324,0.04997926950454712,-0.007064789533615112,0.007088996469974518,0.003636680543422699
59,2026-07-09T16:32:39.476,537,0.07691185176372528,-0.09440946578979492,0.04130178689956665,-0.004279576241970062,0.009977243840694427,0.0019200704991817474
60,2026-07-09T16:32:39.823,545,-0.07784388959407806,-0.09899595379829407,0.13270266354084015,0.0011288076639175415,0.008140422403812408,-0.006432816386222839
61,2026-07-09T16:32:40.180,553,-0.05912318080663681,-0.05441786348819733,0.039931464940309525,0.006833791732788086,0.00571344792842865,0.0025216899812221527
62,2026-07-09T16:32:40.555,562,-0.05848589166998863,-0.030478492379188538,0.043427709490060806,0.008379638195037842,-0.00029489025473594666,0.004901304841041565
63,2026-07-09T16:32:40.912,570,-0.03427129238843918,0.014408442191779613,0.04410897195339203,0.006798211485147476,-0.004358609206974506,0.006211578845977783
64,2026-07-09T16:32:41.261,578,0.027364274486899376,0.02766643837094307,0.0386764295399189,0.004127120599150658,-0.008081592619419098,0.006138894706964493
65,2026-07-09T16:32:41.620,586,0.09206485003232956,0.012730368413031101,0.0430229976773262,0.0030504241585731506,-0.0061116511933505535,0.004485964775085449
66,2026-07-09T16:32:41.986,594,0.07959455251693726,0.053785715252161026,0.03751704841852188,0.002760753035545349,-0.007749199867248535,0.004807218909263611
67,2026-07-09T16:32:42.319,602,-0.03830874711275101,0.06394430249929428,0.03748110681772232,0.007038068026304245,-0.006576083600521088,0.004567410796880722
68,2026-07-09T16:32:42.671,610,-0.09584639966487885,0.012635095976293087,0.0418950654566288,0.009944580495357513,0.00037154462188482285,0.0042258575558662415
69,2026-07-09T16:32:43.042,618,-0.15316689014434814,0.019340649247169495,0.03919636458158493,0.010862424969673157,0.0006121434271335602,0.003068268299102783
70,2026-07-09T16:32:43.405,626,-0.1882423609495163,-0.019196173176169395,0.0399649515748024,0.009891137480735779,-0.00017156824469566345,0.0008451305329799652
71,2026-07-09T16:32:43.780,635,-0.16777250170707703,-0.09170050919055939,0.039509158581495285,0.0063436925411224365,-0.0030448883771896362,0.004433736205101013
72,2026-07-09T16:32:44.128,643,-0.13473504781723022,-0.1616247594356537,0.04215530678629875,0.006549045443534851,-0.001088157296180725,0.004133045673370361
73,2026-07-09T16:32:44.485,651,-0.05975094065070152,-0.200181782245636,0.0429919995367527,0.000842314213514328,0.00013402104377746582,-3.429874777793884e-05
74,2026-07-09T16:32:44.854,659,0.028377871960401535,-0.22603829205036163,0.03382329270243645,0.008776329457759857,-0.0029834508895874023,0.0039721764624118805
75,2026-07-09T16:32:45.235,667,0.0877896249294281,-0.22371476888656616,0.02985301986336708,0.008819639682769775,-0.004390999674797058,0.0023608841001987457
76,2026-07-09T16:32:45.583,674,0.1147686168551445,-0.2242193967103958,0.03445456549525261,0.009760938584804535,-0.005094632506370544,0.002817925065755844
77,2026-07-09T16:32:45.953,682,0.11482922732830048,-0.22487393021583557,0.03422372788190842,0.006916120648384094,-0.004669159650802612,0.003706909716129303
78,2026-07-09T16:32:46.318,691,0.11471502482891083,-0.2250169813632965,0.0339389368891716,0.008775994181632996,-0.003985077142715454,0.002237726002931595
79,2026-07-09T16:32:46.676,699,0.11352431774139404,-0.2248527705669403,0.03381273150444031,0.0057194530963897705,-0.006095975637435913,0.002515919506549835
80,2026-07-09T16:32:47.064,708,0.11411897838115692,-0.22446687519550323,0.03445376455783844,0.008143492043018341,-0.0035865455865859985,0.001234252005815506
