host_timestamp_iso,host_time_monotonic_s,frame_idx,raw_serial_line,serial_time_us,raw_mag_x_uT,raw_mag_y_uT,raw_mag_z_uT,raw_acc_x,raw_acc_y,raw_acc_z,raw_gyr_x,raw_gyr_y,raw_gyr_z,mag_board_start_x_m,mag_board_start_y_m,mag_board_start_z_m,mag_board_end_x_m,mag_board_end_y_m,mag_board_end_z_m,mag_table_start_x_m,mag_table_start_y_m,mag_table_start_z_m,mag_table_end_x_m,mag_table_end_y_m,mag_table_end_z_m,table_visible,board88_visible
2026-07-08T16:55:42.700,2191549.093,48,"16855991,-327.50,-102.50,-52.50,0.04,-0.08,-1.00,3.54,3.05,0.37",16855991.0,-327.5,-102.5,-52.5,0.04,-0.08,-1.0,3.54,3.05,0.37,0.0,-0.03,-0.055,-0.005125000000000001,-0.032625,-0.071375,-0.0181888,-0.15228781,0.12831882,-0.01219264,-0.14664294,0.11303881,1,1
2026-07-08T16:55:42.911,2191549.296,51,"17072131,-317.50,-137.50,-202.50,0.05,-0.09,-1.04,0.79,4.94,-1.16",17072131.0,-317.5,-137.5,-202.5,0.05,-0.09,-1.04,0.79,4.94,-1.16,0.0,-0.03,-0.055,-0.006875,-0.040125,-0.070875,-0.017816164,-0.15177281,0.12244101,-0.010436643,-0.13890414,0.10896002,1,1
2026-07-08T16:55:43.088,2191549.484,53,"17288313,-305.00,-130.00,-220.00,0.03,-0.10,-1.00,-0.49,3.66,-0.85",17288313.0,-305.0,-130.0,-220.0,0.03,-0.1,-1.0,-0.49,3.66,-0.85,0.0,-0.03,-0.055,-0.006500000000000001,-0.041,-0.07025,-0.019034358,-0.15263788,0.11761392,-0.012092175,-0.13911611,0.10477725,1,1
2026-07-08T16:55:43.305,2191549.703,56,"17504468,-300.00,-135.00,-167.50,0.04,-0.10,-1.00,3.72,8.06,-0.49",17504468.0,-300.0,-135.0,-167.5,0.04,-0.1,-1.0,3.72,8.06,-0.49,0.0,-0.03,-0.055,-0.00675,-0.038375,-0.07,-0.017898722,-0.15241265,0.11849507,-0.010572304,-0.1415056,0.10553116,1,1
2026-07-08T16:55:43.520,2191549.906,59,"17720544,-285.00,-167.50,-242.50,0.02,-0.10,-0.97,-1.28,8.54,-1.22",17720544.0,-285.0,-167.5,-242.5,0.02,-0.1,-0.97,-1.28,8.54,-1.22,0.0,-0.03,-0.055,-0.008375000000000002,-0.042124999999999996,-0.06925,-0.021691268,-0.15304716,0.11240755,-0.01286778,-0.13851824,0.10095,1,1
2026-07-08T16:55:43.745,2191550.14,62,"17937575,-205.00,-165.00,-457.50,0.02,-0.11,-1.02,0.00,9.89,-0.92",17937575.0,-205.0,-165.0,-457.5,0.02,-0.11,-1.02,0.0,9.89,-0.92,0.0,-0.03,-0.055,-0.008249999999999999,-0.052875,-0.06525,-0.017216763,-0.15428354,0.092807844,-0.009395557,-0.12996815,0.08617602,1,1
2026-07-08T16:55:43.967,2191550.359,65,"18154668,-75.00,-170.00,-530.00,0.00,-0.11,-1.01,1.04,4.46,0.85",18154668.0,-75.0,-170.0,-530.0,0.0,-0.11,-1.01,1.04,4.46,0.85,0.0,-0.03,-0.055,-0.008499999999999999,-0.0565,-0.05875,-0.011787411,-0.15341881,0.07956001,-0.0042694644,-0.12636271,0.07945536,1,1
2026-07-08T16:55:44.179,2191550.578,68,"18371684,-62.50,-172.50,-590.00,-0.02,-0.11,-1.01,2.69,2.93,-2.01",18371684.0,-62.5,-172.5,-590.0,-0.02,-0.11,-1.01,2.69,2.93,-2.01,0.0,-0.03,-0.055,-0.008624999999999999,-0.0595,-0.058125,-0.010570815,-0.15254551,0.07169801,-0.0029083954,-0.122627,0.07245668,1,1
2026-07-08T16:55:44.396,2191550.781,71,"18587783,-67.50,-130.00,-562.50,-0.02,-0.11,-1.00,2.08,2.14,-0.18",18587783.0,-67.5,-130.0,-562.5,-0.02,-0.11,-1.0,2.08,2.14,-0.18,0.0,-0.03,-0.055,-0.006499999999999999,-0.058124999999999996,-0.058374999999999996,-0.009178771,-0.15319772,0.07604103,-0.003674814,-0.12466094,0.07616435,1,1
2026-07-08T16:55:44.621,2191551.015,74,"18803908,-87.50,-52.50,-595.00,-0.02,-0.15,-1.01,2.08,4.09,4.82",18803908.0,-87.5,-52.5,-595.0,-0.02,-0.15,-1.01,2.08,4.09,4.82,0.0,-0.03,-0.055,-0.002624999999999999,-0.05975,-0.059375,-0.006804324,-0.15324032,0.076235205,-0.0049454635,-0.123133525,0.07513122,1,1
2026-07-08T16:55:44.830,2191551.218,77,"19020027,-72.50,115.00,-520.00,0.00,-0.12,-1.00,5.00,7.08,7.75",19020027.0,-72.5,115.0,-520.0,0.0,-0.12,-1.0,5.0,7.08,7.75,0.0,-0.03,-0.055,0.005750000000000002,-0.056,-0.058625000000000003,0.005970934,-0.15586776,0.078534395,-3.515776e-05,-0.12972163,0.07695026,1,1
2026-07-08T16:55:45.044,2191551.437,80,"19236038,-30.00,225.00,-357.50,0.00,-0.10,-1.01,6.84,6.84,1.59",19236038.0,-30.0,225.0,-357.5,0.0,-0.1,-1.01,6.84,6.84,1.59,0.0,-0.03,-0.055,0.011250000000000003,-0.047875,-0.0565,0.036006603,-0.16503805,0.07702293,0.025175838,-0.14684895,0.07659912,1,1
2026-07-08T16:55:45.261,2191551.656,83,"19452080,-10.00,270.00,-297.50,-0.03,-0.09,-1.01,4.58,6.29,0.49",19452080.0,-10.0,270.0,-297.5,-0.03,-0.09,-1.01,4.58,6.29,0.49,0.0,-0.03,-0.055,0.013500000000000002,-0.044875,-0.0555,0.04004176,-0.1615772,0.07687958,0.02701073,-0.14628235,0.076719694,1,1
2026-07-08T16:55:45.418,2191551.812,85,"19668124,-17.50,285.00,-347.50,-0.02,-0.09,-1.00,5.43,6.04,-1.16",19668124.0,-17.5,285.0,-347.5,-0.02,-0.09,-1.0,5.43,6.04,-1.16,0.0,-0.03,-0.055,0.014250000000000002,-0.047375,-0.055875,0.040664203,-0.15962598,0.073278755,0.027118454,-0.1416816,0.0727985,1,1
2026-07-08T16:55:45.627,2191552.015,88,"19884264,-17.50,282.50,-325.00,-0.03,-0.10,-1.02,2.50,4.15,-0.85",19884264.0,-17.5,282.5,-325.0,-0.03,-0.1,-1.02,2.5,4.15,-0.85,0.0,-0.03,-0.055,0.014125000000000002,-0.04625,-0.055875,0.039571874,-0.15927492,0.07109867,0.026151735,-0.1424262,0.07049575,1,1
2026-07-08T16:55:45.895,2191552.281,92,"20100427,-30.00,325.00,-217.50,0.00,-0.13,-1.01,1.89,8.12,8.18",20100427.0,-30.0,325.0,-217.5,0.0,-0.13,-1.01,1.89,8.12,8.18,0.0,-0.03,-0.055,0.01625,-0.040874999999999995,-0.0565,0.057686888,-0.15857758,0.06687434,0.041650422,-0.14729282,0.06662113,1,1
2026-07-08T16:55:46.106,2191552.5,95,"20316577,-17.50,350.00,5.00,-0.04,-0.05,-1.02,9.58,3.23,6.16",20316577.0,-17.5,350.0,5.0,-0.04,-0.05,-1.02,9.58,3.23,6.16,0.0,-0.03,-0.055,0.0175,-0.02975,-0.055875,0.07487316,-0.15321831,0.08095476,0.057488207,-0.15208484,0.07906882,1,1
2026-07-08T16:55:46.306,2191552.703,98,"20532676,-47.50,330.00,77.50,-0.02,-0.03,-0.96,4.09,3.54,2.01",20532676.0,-47.5,330.0,77.5,-0.02,-0.03,-0.96,4.09,3.54,2.01,0.0,-0.03,-0.055,0.0165,-0.026125,-0.057375,0.092138186,-0.150068,0.09465315,0.07554565,-0.1520374,0.09094969,1,1
2026-07-08T16:55:46.509,2191552.906,101,"20748729,-25.00,332.50,52.50,-0.02,-0.08,-1.01,-1.04,-0.18,-0.85",20748729.0,-25.0,332.5,52.5,-0.02,-0.08,-1.01,-1.04,-0.18,-0.85,0.0,-0.03,-0.055,0.016625,-0.027374999999999997,-0.05625,0.092342496,-0.15076947,0.09644418,0.0756781,-0.15154926,0.093888074,1,1
2026-07-08T16:55:46.711,2191553.109,104,"20964808,-25.00,330.00,-12.50,-0.01,-0.10,-1.01,0.24,0.55,-1.22",20964808.0,-25.0,330.0,-12.5,-0.01,-0.1,-1.01,0.24,0.55,-1.22,0.0,-0.03,-0.055,0.0165,-0.030625,-0.05625,0.09131985,-0.1506882,0.09576468,0.07509985,-0.14825837,0.09348198,1,1
2026-07-08T16:55:46.902,2191553.296,107,"21181913,-42.50,320.00,7.50,-0.02,-0.11,-1.03,8.06,2.81,0.37",21181913.0,-42.5,320.0,7.5,-0.02,-0.11,-1.03,8.06,2.81,0.37,0.0,-0.03,-0.055,0.016,-0.029625,-0.057125,0.09108802,-0.15049496,0.096325874,0.07533901,-0.14902218,0.093092315,1,1
2026-07-08T16:55:47.114,2191553.5,110,"21398042,-55.00,312.50,42.50,0.02,-0.09,-1.00,8.48,5.31,-0.49",21398042.0,-55.0,312.5,42.5,0.02,-0.09,-1.0,8.48,5.31,-0.49,0.0,-0.03,-0.055,0.015625,-0.027874999999999997,-0.05775,0.08949846,-0.15124984,0.100127876,0.0740052,-0.1514957,0.09611325,1,1
2026-07-08T16:55:47.325,2191553.718,113,"21615208,-32.50,267.50,-20.00,-0.01,-0.07,-1.00,2.26,6.53,-1.04",21615208.0,-32.5,267.5,-20.0,-0.01,-0.07,-1.0,2.26,6.53,-1.04,0.0,-0.03,-0.055,0.013375000000000001,-0.031,-0.056625,0.08954344,-0.15731439,0.105996475,0.07647407,-0.15493077,0.10353859,1,1
2026-07-08T16:55:47.585,2191553.984,117,"21831334,2.50,270.00,40.00,0.01,-0.09,-1.02,3.42,6.41,-3.05",21831334.0,2.5,270.0,40.0,0.01,-0.09,-1.02,3.42,6.41,-3.05,0.0,-0.03,-0.055,0.0135,-0.027999999999999997,-0.054875,0.09201828,-0.1656476,0.10220278,0.078445524,-0.166447,0.1010167,1,1
2026-07-08T16:55:47.806,2191554.203,120,"22052624,-7.50,240.00,-42.50,-0.01,-0.11,-1.00,0.67,3.60,-3.36",22052624.0,-7.5,240.0,-42.5,-0.01,-0.11,-1.0,0.67,3.6,-3.36,0.0,-0.03,-0.055,0.012,-0.032125,-0.055375,0.089121886,-0.16758585,0.10274625,0.07738447,-0.16447577,0.1016432,1,1
2026-07-08T16:55:48.002,2191554.39,123,"22269798,-32.50,252.50,2.50,-0.02,-0.07,-1.02,4.39,6.10,0.55",22269798.0,-32.5,252.5,2.5,-0.02,-0.07,-1.02,4.39,6.1,0.55,0.0,-0.03,-0.055,0.012625,-0.029875,-0.056625,0.089127295,-0.1645518,0.1040088,0.07670068,-0.16370763,0.10137945,1,1
2026-07-08T16:55:48.194,2191554.593,126,"22485938,-52.50,297.50,52.50,-0.04,-0.10,-1.00,7.02,8.61,-5.25",22485938.0,-52.5,297.5,52.5,-0.04,-0.1,-1.0,7.02,8.61,-5.25,0.0,-0.03,-0.055,0.014875000000000001,-0.027374999999999997,-0.057625,0.088720694,-0.16106445,0.10408593,0.07400973,-0.16254461,0.10003087,1,1
2026-07-08T16:55:48.397,2191554.796,129,"22702077,-50.00,327.50,-30.00,-0.06,-0.11,-1.01,2.99,5.19,-2.26",22702077.0,-50.0,327.5,-30.0,-0.06,-0.11,-1.01,2.99,5.19,-2.26,0.0,-0.03,-0.055,0.016375,-0.0315,-0.0575,0.08508282,-0.1553578,0.10318836,0.06907048,-0.15280285,0.09948458,1,1
2026-07-08T16:55:48.628,2191555.015,133,"22919252,-32.50,332.50,22.50,-0.04,-0.10,-1.01,1.71,3.72,0.98",22919252.0,-32.5,332.5,22.5,-0.04,-0.1,-1.01,1.71,3.72,0.98,0.0,-0.03,-0.055,0.016625,-0.028874999999999998,-0.056625,0.08473434,-0.15258223,0.099461384,0.068297975,-0.15267253,0.096277915,1,1
2026-07-08T16:55:48.852,2191555.25,137,"23135439,-37.50,297.50,-20.00,-0.04,-0.11,-1.01,3.91,3.30,0.92",23135439.0,-37.5,297.5,-20.0,-0.04,-0.11,-1.01,3.91,3.3,0.92,0.0,-0.03,-0.055,0.014875000000000001,-0.031,-0.056875,0.085840695,-0.15391701,0.09769444,0.07132226,-0.15188113,0.09440029,1,1
2026-07-08T16:55:49.026,2191555.421,140,"23351530,-55.00,327.50,-20.00,-0.02,-0.12,-1.02,2.75,3.11,-2.32",23351530.0,-55.0,327.5,-20.0,-0.02,-0.12,-1.02,2.75,3.11,-2.32,0.0,-0.03,-0.055,0.016375,-0.030999999999999996,-0.05775,0.08471553,-0.15410854,0.09719504,0.06875878,-0.15193203,0.09302995,1,1
2026-07-08T16:55:49.251,2191555.64,144,"23567691,-42.50,317.50,7.50,-0.01,-0.13,-1.00,2.87,1.16,3.60",23567691.0,-42.5,317.5,7.5,-0.01,-0.13,-1.0,2.87,1.16,3.6,0.0,-0.03,-0.055,0.015875,-0.029625,-0.057125,0.08285496,-0.15181391,0.1001126,0.067262985,-0.15111865,0.09649612,1,1
2026-07-08T16:55:49.465,2191555.859,148,"23783845,-55.00,377.50,70.00,-0.02,-0.12,-0.97,1.46,4.15,4.21",23783845.0,-55.0,377.5,70.0,-0.02,-0.12,-0.97,1.46,4.15,4.21,0.0,-0.03,-0.055,0.018875,-0.026499999999999996,-0.05775,0.088632934,-0.13915193,0.10641331,0.0698795,-0.1411216,0.10188483,1,1
2026-07-08T16:55:49.660,2191556.046,151,"24000997,-52.50,440.00,90.00,-0.05,-0.08,-0.99,3.23,7.63,0.24",24000997.0,-52.5,440.0,90.0,-0.05,-0.08,-0.99,3.23,7.63,0.24,0.0,-0.03,-0.055,0.022000000000000002,-0.025499999999999995,-0.057625,0.096986726,-0.1247191,0.10756232,0.074994124,-0.12715976,0.10292451,1,1
2026-07-08T16:55:49.908,2191556.296,155,"24218187,-40.00,425.00,75.00,-0.04,-0.12,-1.02,3.48,5.68,0.31",24218187.0,-40.0,425.0,75.0,-0.04,-0.12,-1.02,3.48,5.68,0.31,0.0,-0.03,-0.055,0.02125,-0.026249999999999996,-0.057,0.10171608,-0.12122463,0.1022166,0.080582775,-0.12283675,0.09769893,1,1
2026-07-08T16:55:50.105,2191556.5,158,"24434382,-60.00,452.50,-22.50,-0.05,-0.10,-1.02,1.40,1.53,-2.01",24434382.0,-60.0,452.5,-22.5,-0.05,-0.1,-1.02,1.4,1.53,-2.01,0.0,-0.03,-0.055,0.022625000000000003,-0.031124999999999996,-0.058,0.098165706,-0.12389043,0.09997971,0.0762003,-0.12056222,0.09463179,1,1
2026-07-08T16:55:50.312,2191556.703,161,"24651551,-125.00,410.00,40.00,-0.03,-0.11,-1.00,4.70,2.08,-9.52",24651551.0,-125.0,410.0,40.0,-0.03,-0.11,-1.0,4.7,2.08,-9.52,0.0,-0.03,-0.055,0.0205,-0.027999999999999997,-0.06125,0.0913784,-0.12913722,0.10398086,0.07172327,-0.12895624,0.09520843,1,1
2026-07-08T16:55:50.514,2191556.906,164,"24867635,-147.50,355.00,-135.00,0.01,-0.10,-1.01,7.39,1.46,1.16",24867635.0,-147.5,355.0,-135.0,0.01,-0.1,-1.01,7.39,1.46,1.16,0.0,-0.03,-0.055,0.017750000000000002,-0.03675,-0.062375,0.07923736,-0.14040448,0.09863828,0.062225007,-0.1322195,0.090983115,1,1
2026-07-08T16:55:50.778,2191557.171,168,"25084763,-267.50,295.00,-282.50,0.01,-0.11,-1.00,-3.11,1.46,-3.17",25084763.0,-267.5,295.0,-282.5,0.01,-0.11,-1.0,-3.11,1.46,-3.17,0.0,-0.03,-0.055,0.014750000000000001,-0.044125,-0.068375,0.039111402,-0.1472789,0.10750151,0.02575604,-0.13153064,0.09447862,1,1
2026-07-08T16:55:50.962,2191557.359,171,"25300900,-282.50,255.00,-320.00,0.02,-0.11,-1.00,4.88,6.65,-2.81",25300900.0,-282.5,255.0,-320.0,0.02,-0.11,-1.0,4.88,6.65,-2.81,0.0,-0.03,-0.055,0.012750000000000003,-0.046,-0.069125,0.030507745,-0.14731632,0.10459583,0.019358555,-0.1298054,0.09091589,1,1
2026-07-08T16:55:51.212,2191557.609,175,"25518010,-297.50,210.00,-390.00,-0.01,-0.10,-0.99,7.20,7.93,-0.67",25518010.0,-297.5,210.0,-390.0,-0.01,-0.1,-0.99,7.2,7.93,-0.67,0.0,-0.03,-0.055,0.0105,-0.0495,-0.069875,0.023228692,-0.14551663,0.10331677,0.014146975,-0.12448767,0.0896394,1,1
2026-07-08T16:55:51.380,2191557.765,178,"25735140,-270.00,207.50,-432.50,-0.01,-0.10,-1.00,5.31,8.42,1.16",25735140.0,-270.0,207.5,-432.5,-0.01,-0.1,-1.0,5.31,8.42,1.16,0.0,-0.03,-0.055,0.010375000000000002,-0.051625000000000004,-0.0685,0.022832887,-0.14540724,0.101718314,0.013782353,-0.122411735,0.08960116,1,1
2026-07-08T16:55:51.645,2191558.031,182,"25951220,-290.00,220.00,-445.00,-0.02,-0.11,-0.99,1.77,3.78,-1.40",25951220.0,-290.0,220.0,-445.0,-0.02,-0.11,-0.99,1.77,3.78,-1.4,0.0,-0.03,-0.055,0.011000000000000001,-0.052250000000000005,-0.0695,0.024871439,-0.1456716,0.100062296,0.015412241,-0.121971734,0.0868278,1,1
2026-07-08T16:55:51.827,2191558.218,185,"26168359,-247.50,217.50,-515.00,-0.01,-0.10,-1.02,0.98,6.29,-0.67",26168359.0,-247.5,217.5,-515.0,-0.01,-0.1,-1.02,0.98,6.29,-0.67,0.0,-0.03,-0.055,0.010875000000000003,-0.05575,-0.067375,0.023539543,-0.14621104,0.0967764,0.014064305,-0.119264975,0.085886136,1,1
2026-07-08T16:55:52.009,2191558.406,188,"26384518,-262.50,245.00,-500.00,-0.03,-0.10,-1.01,1.89,5.07,0.79",26384518.0,-262.5,245.0,-500.0,-0.03,-0.1,-1.01,1.89,5.07,0.79,0.0,-0.03,-0.055,0.012250000000000002,-0.055,-0.068125,0.023112375,-0.1465717,0.09510308,0.012297519,-0.12032977,0.08319813,1,1
2026-07-08T16:55:52.247,2191558.64,192,"26600660,-235.00,280.00,-442.50,-0.03,-0.10,-1.00,3.17,5.49,1.59",26600660.0,-235.0,280.0,-442.5,-0.03,-0.1,-1.0,3.17,5.49,1.59,0.0,-0.03,-0.055,0.014000000000000002,-0.052125000000000005,-0.06675,0.026377423,-0.14642476,0.093188755,0.013593146,-0.1231904,0.082220376,1,1
2026-07-08T16:55:52.474,2191558.859,196,"26817801,-242.50,292.50,-505.00,-0.04,-0.06,-1.02,0.92,5.55,-2.26",26817801.0,-242.5,292.5,-505.0,-0.04,-0.06,-1.02,0.92,5.55,-2.26,0.0,-0.03,-0.055,0.014625000000000003,-0.05525,-0.067125,0.026062986,-0.14599527,0.090600595,0.013044634,-0.11955885,0.07919417,1,1
2026-07-08T16:55:52.640,2191559.031,199,"27034957,-167.50,155.00,-550.00,-0.04,-0.12,-1.00,2.32,3.23,-3.30",27034957.0,-167.5,155.0,-550.0,-0.04,-0.12,-1.0,2.32,3.23,-3.3,0.0,-0.03,-0.055,0.007750000000000001,-0.057499999999999996,-0.063375,0.021612752,-0.14740108,0.08875073,0.014884094,-0.11924999,0.081772596,1,1
2026-07-08T16:55:52.909,2191559.296,203,"27251112,-42.50,92.50,-637.50,-0.04,-0.10,-1.02,5.49,12.08,-1.34",27251112.0,-42.5,92.5,-637.5,-0.04,-0.1,-1.02,5.49,12.08,-1.34,0.0,-0.03,-0.055,0.004625000000000002,-0.061875,-0.057125,0.012587114,-0.15054697,0.07811094,0.007907028,-0.11860986,0.077910684,1,1
