freeze_index,host_timestamp_iso,frame_idx,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT
1,2026-07-09T16:25:04.566,93,-0.03104473650455475,-0.19454646110534668,0.03844128176569939,-0.004858057945966721,-0.008304581046104431,0.0028221495449543
2,2026-07-09T16:25:05.420,112,0.020530128851532936,-0.16529744863510132,0.041881997138261795,-0.005123581737279892,-0.009121283888816833,0.0032313764095306396
3,2026-07-09T16:25:06.131,129,0.03694314509630203,-0.17947955429553986,0.04025552421808243,-0.004567358642816544,-0.009794279932975769,0.00289265438914299
4,2026-07-09T16:25:06.724,143,0.06256813555955887,-0.20357346534729004,0.04060927778482437,-0.00031090155243873596,0.00014451146125793457,0.0005833841860294342
5,2026-07-09T16:25:07.262,155,0.11074787378311157,-0.2135867178440094,0.0389593169093132,-0.005841992795467377,-0.00873507559299469,0.005162138491868973
6,2026-07-09T16:25:07.720,166,0.14957845211029053,-0.1996946930885315,0.03992722928524017,-0.004469692707061768,-0.006608128547668457,0.006240867078304291
7,2026-07-09T16:25:08.187,177,0.17201541364192963,-0.16905665397644043,0.03923364356160164,-0.0032791942358016968,-0.009324654936790466,0.0036056935787200928
8,2026-07-09T16:25:08.696,189,0.17172899842262268,-0.13080070912837982,0.04394561052322388,-0.004123717546463013,-0.008794650435447693,0.0037050172686576843
9,2026-07-09T16:25:09.257,202,0.16664022207260132,-0.08256658911705017,0.04485577717423439,-0.0036237239837646484,-0.00994352251291275,0.00362430140376091
10,2026-07-09T16:25:09.825,215,0.13577046990394592,-0.027615463361144066,0.04353806748986244,-0.00509294867515564,-0.0066104549914598465,0.0037443451583385468
11,2026-07-09T16:25:10.339,227,0.09680920094251633,0.010289542376995087,0.041465479880571365,-0.001285351812839508,-0.0073656372260302305,0.005206812173128128
12,2026-07-09T16:25:10.823,238,0.08710440993309021,0.04525374993681908,0.039594866335392,-0.003120526671409607,-0.010191809386014938,0.0035154037177562714
13,2026-07-09T16:25:11.298,249,0.08051080256700516,0.08333680033683777,0.04057042673230171,-0.0033543482422828674,-0.0049439966678619385,0.006624452769756317
14,2026-07-09T16:25:11.747,260,0.07316045463085175,0.12008746713399887,0.04118774086236954,-0.002555243670940399,-0.007881425321102142,0.002403274178504944
15,2026-07-09T16:25:12.162,270,0.07271994650363922,0.15225566923618317,0.04015258327126503,-0.0025319382548332214,-0.009284287691116333,0.004383984953165054
16,2026-07-09T16:25:12.517,279,0.06154736131429672,0.18959937989711761,0.039690371602773666,-0.002257775515317917,-0.0061554014682769775,0.005721215158700943
17,2026-07-09T16:25:12.944,289,0.02837614342570305,0.2247023582458496,0.032132431864738464,-0.001289471983909607,-0.007561162114143372,0.003707330673933029
18,2026-07-09T16:25:13.291,297,-0.014754949137568474,0.23999585211277008,0.039137933403253555,-0.003009496256709099,-0.007185846567153931,0.003954082727432251
19,2026-07-09T16:25:13.673,306,-0.07836038619279861,0.24665169417858124,0.03669707104563713,-0.0009854808449745178,-0.009624585509300232,0.0038392841815948486
20,2026-07-09T16:25:14.021,314,-0.13759580254554749,0.23143181204795837,0.03809436783194542,-7.173418998718262e-05,-0.008834555745124817,0.0034988969564437866
21,2026-07-09T16:25:14.359,321,-0.1745087057352066,0.20211872458457947,0.0354001559317112,0.00040921568870544434,-0.008430644869804382,0.004125822335481644
22,2026-07-09T16:25:14.752,330,-0.18211530148983002,0.15936391055583954,0.03646576404571533,-0.0020681917667388916,-0.00878453254699707,0.00410505011677742
23,2026-07-09T16:25:15.128,339,-0.17748264968395233,0.10276208817958832,0.03764895722270012,0.00037454068660736084,-0.0081280916929245,0.0038584470748901367
24,2026-07-09T16:25:15.576,348,-0.1702456921339035,0.0246892087161541,0.03773922845721245,-0.0019386261701583862,-0.00859910063445568,0.005267862230539322
25,2026-07-09T16:25:15.830,354,-0.1592978537082672,0.0015593816060572863,0.038715943694114685,-2.491474151611328e-05,-0.008811968611553311,0.0033618025481700897
26,2026-07-09T16:25:16.180,362,-0.12657858431339264,-0.028587058186531067,0.039625756442546844,-0.00028061866760253906,-0.00948312133550644,0.0029274187982082367
27,2026-07-09T16:25:16.528,370,-0.083773173391819,-0.041062068194150925,0.04080421105027199,-0.0010760799050331116,-0.008914697915315628,0.0037284642457962036
28,2026-07-09T16:25:16.788,376,-0.05668548867106438,-0.04101654887199402,0.04027561470866203,-0.002658981829881668,-0.009575217962265015,0.005032207816839218
29,2026-07-09T16:25:17.158,384,-0.014011899009346962,-0.037309568375349045,0.04282752424478531,-0.000981820747256279,-0.010210834443569183,0.004291325807571411
30,2026-07-09T16:25:17.556,393,0.0256571676582098,-0.029856959357857704,0.04307563602924347,-0.0023472756147384644,-0.01128528080880642,0.004455503076314926
31,2026-07-09T16:25:17.925,402,0.0707932636141777,-0.012120751664042473,0.05004896968603134,-0.0027752965688705444,-0.010192390531301498,0.002319842576980591
32,2026-07-09T16:25:18.229,409,0.08873716741800308,-0.004330335184931755,0.042127806693315506,-0.0037116259336471558,-0.007510319352149963,0.005085844546556473
33,2026-07-09T16:25:18.633,419,0.11281384527683258,0.003544784616678953,0.04257531091570854,-0.002291172742843628,-0.00862945569679141,0.0038671568036079407
34,2026-07-09T16:25:19.354,435,0.15705625712871552,0.030941952019929886,0.042534295469522476,-0.00481906533241272,-0.007186954841017723,0.004628285765647888
35,2026-07-09T16:25:20.387,459,0.1379183828830719,0.09021546691656113,0.04201429337263107,-0.0022544562816619873,-0.009535916149616241,0.004855666309595108
36,2026-07-09T16:25:22.406,503,0.11828827112913132,0.16555243730545044,0.0413348414003849,-0.002221912145614624,-0.008948534727096558,0.004502009600400925
37,2026-07-09T16:25:24.204,542,0.13867981731891632,0.243971049785614,0.039235133677721024,-0.0013617724180221558,-0.009362667798995972,0.004348322749137878
38,2026-07-09T16:25:26.407,591,0.07193944603204727,0.022522088140249252,0.038200803101062775,-0.0035427212715148926,-0.007883545011281967,0.0030850619077682495
39,2026-07-09T16:25:26.900,602,0.032175462692976,-0.017509007826447487,0.03939656540751457,-0.0026734396815299988,-0.011404139921069145,0.004992321133613586
40,2026-07-09T16:25:27.864,622,0.025890696793794632,-0.10669173300266266,0.04639405757188797,-0.0038891956210136414,-0.010482028126716614,0.0022744648158550262
41,2026-07-09T16:25:28.490,636,0.029272383078932762,-0.17562848329544067,0.04008438438177109,-0.002463778480887413,-0.009813278913497925,0.0040951259434223175
42,2026-07-09T16:25:29.251,653,0.04739668220281601,-0.22997801005840302,0.03750936686992645,-0.0023908130824565887,-0.008276566863059998,0.004058327525854111
43,2026-07-09T16:25:30.856,688,-0.05543513968586922,-0.21375113725662231,0.03696007281541824,-0.001262381672859192,-0.009249180555343628,0.004387471824884415
44,2026-07-09T16:25:32.177,716,-0.1459612101316452,-0.1848071962594986,0.028673702850937843,-0.0003370940685272217,-0.011479377746582031,0.003304937854409218
45,2026-07-09T16:25:33.254,739,-0.16154897212982178,-0.11737654358148575,0.03775252774357796,0.0007304102182388306,-0.009208984673023224,0.003060087561607361
46,2026-07-09T16:25:34.117,758,-0.16700062155723572,-0.07032567262649536,0.03792697563767433,0.00032158195972442627,-0.010893799364566803,0.0038490891456604004
47,2026-07-09T16:25:34.851,773,-0.16096286475658417,-0.026288757100701332,0.03793088719248772,-0.0017170310020446777,-0.009937280789017677,0.0046188198029994965
48,2026-07-09T16:25:36.498,809,-0.07627053558826447,0.056172750890254974,0.03983364999294281,-0.0023199766874313354,-0.008096493780612946,0.004579376429319382
