freeze_index,host_timestamp_iso,frame_idx,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT
1,2026-07-09T16:55:03.852,145,0.01849195547401905,0.1430760771036148,0.04243228957056999,0.003161132335662842,0.06238633394241333,-0.013992128893733025
2,2026-07-09T16:55:04.195,153,0.015502674505114555,0.1423977166414261,0.046512555330991745,-0.0031918706372380257,0.06507638096809387,-0.012538809329271317
3,2026-07-09T16:55:04.548,161,0.002342552412301302,0.14229924976825714,0.04151371493935585,-0.019949829671531916,0.06356468796730042,-0.014715658500790596
4,2026-07-09T16:55:04.902,169,-0.01591409556567669,0.14161527156829834,0.04517888277769089,-0.029760250821709633,0.058473676443099976,-0.013645082712173462
5,2026-07-09T16:55:05.243,177,-0.034682877361774445,0.14162124693393707,0.04184502735733986,-0.037373632192611694,0.03867793083190918,-0.008140068501234055
6,2026-07-09T16:55:05.585,186,-0.05438203364610672,0.14296163618564606,0.038640063256025314,-0.03617282956838608,0.02138453722000122,-0.0013379491865634918
7,2026-07-09T16:55:05.947,195,-0.06853358447551727,0.1355779469013214,0.044507041573524475,-0.0359049066901207,0.015176728367805481,-0.0014322325587272644
8,2026-07-09T16:55:06.298,204,-0.05895835533738136,0.13990096747875214,0.04282402619719505,-0.03686279430985451,0.02255086600780487,-0.0019958317279815674
9,2026-07-09T16:55:06.654,212,-0.02558637410402298,0.14646431803703308,0.041140180081129074,-0.02964942529797554,0.04341135919094086,-0.008867405354976654
10,2026-07-09T16:55:07.010,220,-0.004104874096810818,0.15385279059410095,0.03857544809579849,4.716729745268822e-05,-5.945563316345215e-06,-1.9006431102752686e-05
11,2026-07-09T16:55:07.367,229,0.017923515290021896,0.1554303914308548,0.03964223340153694,-0.006068389862775803,0.04586930572986603,-0.005095444619655609
12,2026-07-09T16:55:07.743,238,0.03670070320367813,0.1537247747182846,0.038660887628793716,0.008728913962841034,0.0412716418504715,-0.00485624372959137
13,2026-07-09T16:55:08.138,247,0.04821373522281647,0.15189628303050995,0.038821741938591,0.012049328535795212,0.036407336592674255,-0.004721138626337051
14,2026-07-09T16:55:08.499,255,0.057834845036268234,0.1469704508781433,0.039680156856775284,0.012988951057195663,0.03542912006378174,-0.003695722669363022
15,2026-07-09T16:55:08.882,264,0.07161754369735718,0.13819532096385956,0.054121654480695724,0.010593891143798828,0.0338662713766098,-0.005460195243358612
16,2026-07-09T16:55:09.263,272,0.06786039471626282,0.14270834624767303,0.04872943460941315,0.011133290827274323,0.03458435833454132,-0.004916861653327942
17,2026-07-09T16:55:09.609,281,0.02461712807416916,0.1584721803665161,0.037725239992141724,-0.003605833277106285,0.04653915762901306,-0.006508108228445053
18,2026-07-09T16:55:09.992,290,-0.019307933747768402,0.1555050164461136,0.04073872044682503,-0.019472286105155945,0.04292204976081848,-0.004438381642103195
19,2026-07-09T16:55:10.368,299,-0.040032707154750824,0.15364213287830353,0.04590240493416786,-0.0313020721077919,0.030047506093978882,-0.0006953887641429901
20,2026-07-09T16:55:10.714,307,-0.03037978522479534,0.15676870942115784,0.07159975916147232,-0.026609698310494423,0.033666446805000305,0.008363448083400726
21,2026-07-09T16:55:11.061,315,-0.028169475495815277,0.15582306683063507,0.08750060945749283,-0.027485277503728867,0.02949969470500946,0.013571001589298248
22,2026-07-09T16:55:11.405,323,-0.030769137665629387,0.15287356078624725,0.10583522170782089,-0.026106925681233406,0.024095430970191956,0.018613949418067932
23,2026-07-09T16:55:11.745,331,-0.029854590073227882,0.14661850035190582,0.13590334355831146,-0.020167449489235878,0.011873975396156311,0.021371737122535706
24,2026-07-09T16:55:12.118,339,-0.03595045208930969,0.13770195841789246,0.16175369918346405,-0.019132617861032486,0.005841165781021118,0.01893976330757141
25,2026-07-09T16:55:12.486,348,-0.037440620362758636,0.12412064522504807,0.18516583740711212,-0.0159170962870121,0.0006138458847999573,0.01482197642326355
26,2026-07-09T16:55:12.849,357,-0.04101206362247467,0.0835442841053009,0.20339791476726532,-0.00035822391510009766,-0.002374902367591858,0.008932754397392273
27,2026-07-09T16:55:13.227,366,-0.024877134710550308,0.032033782452344894,0.24234329164028168,-0.009245049208402634,-0.004376998171210289,0.0066294074058532715
28,2026-07-09T16:55:13.569,374,-0.034492719918489456,-0.025939274579286575,0.25191301107406616,-0.01050938293337822,-0.007237251847982407,0.0007725954055786133
29,2026-07-09T16:55:13.916,382,-0.03851151838898659,-0.057501714676618576,0.25078722834587097,-0.007024604827165604,-0.005753826349973679,-0.0009108781814575195
30,2026-07-09T16:55:14.269,390,-0.030042339116334915,-0.08514273911714554,0.24614572525024414,-0.008867215365171432,-0.004442274570465088,-0.00227375328540802
31,2026-07-09T16:55:14.626,398,-0.021939121186733246,-0.13200680911540985,0.23671649396419525,1.2217089533805847e-05,0.00036513805389404297,3.847479820251465e-05
32,2026-07-09T16:55:14.990,406,0.018220890313386917,-0.16845527291297913,0.25223246216773987,-0.008316944353282452,0.0009299814701080322,-0.0024516284465789795
33,2026-07-09T16:55:15.374,414,0.037826549261808395,-0.18416520953178406,0.22541913390159607,-0.009433120489120483,0.00459463894367218,-0.003899022936820984
34,2026-07-09T16:55:15.709,421,0.035874929279088974,-0.18442437052726746,0.18483632802963257,-0.010367142036557198,0.007413819432258606,-0.00634022057056427
35,2026-07-09T16:55:16.076,429,0.031248636543750763,-0.18289026618003845,0.15402483940124512,-0.007996344938874245,0.020235523581504822,-0.012130960822105408
36,2026-07-09T16:55:16.460,438,0.02762586437165737,-0.167507141828537,0.1345563381910324,-0.01007099263370037,0.035154297947883606,-0.017513394355773926
37,2026-07-09T16:55:16.810,446,0.011369730345904827,-0.1609952747821808,0.12016302347183228,-0.008211561711505055,0.04111934453248978,-0.015299253165721893
38,2026-07-09T16:55:17.165,454,0.00948848482221365,-0.15996499359607697,0.10069581121206284,0.005215238779783249,0.05253197252750397,-0.007827609777450562
39,2026-07-09T16:55:17.521,462,0.018869169056415558,-0.15861539542675018,0.0899677500128746,-0.004428972490131855,0.06350640952587128,0.003628164529800415
40,2026-07-09T16:55:17.871,470,0.020314818248152733,-0.1608850210905075,0.07690966129302979,-0.007089834660291672,0.05521141737699509,0.01629260927438736
41,2026-07-09T16:55:18.213,478,0.02065075747668743,-0.16043156385421753,0.07412675023078918,-0.009264289401471615,0.056246012449264526,0.016344785690307617
42,2026-07-09T16:55:18.575,486,0.004121897276490927,-0.16530725359916687,0.0760187953710556,0.006257384549826384,0.04142265021800995,0.013050124049186707
43,2026-07-09T16:55:18.936,494,-0.0350276380777359,-0.1686023622751236,0.07627827674150467,0.007080307230353355,0.014375358819961548,0.00953856110572815
44,2026-07-09T16:55:19.313,502,-0.06690891087055206,-0.16149015724658966,0.07960956543684006,0.010447729378938675,0.00694003701210022,0.008993536233901978
45,2026-07-09T16:55:19.645,510,-0.07809503376483917,-0.15277217328548431,0.07726661115884781,0.010927058756351471,0.004612654447555542,0.00838586688041687
46,2026-07-09T16:55:20.026,519,-0.07703585177659988,-0.14817123115062714,0.07500313222408295,0.012550964951515198,0.0028694123029708862,0.00889289379119873
47,2026-07-09T16:55:20.370,527,-0.07035209983587265,-0.14741270244121552,0.08153010159730911,0.013861693441867828,0.004689708352088928,0.00853031873703003
48,2026-07-09T16:55:20.734,535,-0.06590497493743896,-0.15260393917560577,0.08532174676656723,0.014614690095186234,0.005451470613479614,0.007967017590999603
49,2026-07-09T16:55:21.072,543,-0.06881549209356308,-0.14851397275924683,0.07841925323009491,0.014237184077501297,0.006409391760826111,0.007765337824821472
50,2026-07-09T16:55:21.420,550,-0.06621982157230377,-0.14984585344791412,0.08139713853597641,0.016574732959270477,0.0065089017152786255,0.009965874254703522
51,2026-07-09T16:55:21.775,558,-0.04795657470822334,-0.1534000039100647,0.06074758246541023,0.01806335709989071,0.02091898024082184,0.01221366599202156
52,2026-07-09T16:55:22.114,566,-0.02289517968893051,-0.15989567339420319,0.06801899522542953,0.01501633133739233,0.03966358304023743,0.013870961964130402
53,2026-07-09T16:55:22.477,574,0.004380583297461271,-0.1612083911895752,0.06640661507844925,0.00605343421921134,0.04765988141298294,0.014449827373027802
54,2026-07-09T16:55:22.831,582,0.035874705761671066,-0.15707062184810638,0.060452159494161606,-0.02232381235808134,0.05219234526157379,0.016125384718179703
55,2026-07-09T16:55:23.212,591,0.060035765171051025,-0.16245019435882568,0.0677388459444046,-0.03022422268986702,0.027871042490005493,0.012022696435451508
56,2026-07-09T16:55:23.583,600,0.08666026592254639,-0.15974026918411255,0.06573808193206787,-0.0308697409927845,0.020293861627578735,0.012368641793727875
57,2026-07-09T16:55:23.952,609,0.11566582322120667,-0.14982065558433533,0.06840329617261887,-0.03216198831796646,0.006492644548416138,0.006730221211910248
58,2026-07-09T16:55:24.287,617,0.12726643681526184,-0.12548662722110748,0.029776494950056076,-0.025226332247257233,-0.0032680779695510864,0.004693593829870224
59,2026-07-09T16:55:24.685,626,0.143169566988945,-0.11232799291610718,0.037435926496982574,-0.02297748625278473,-0.004691429436206818,0.003997340798377991
60,2026-07-09T16:55:25.032,633,0.15546660125255585,-0.0926322266459465,0.0288263987749815,-0.021617233753204346,-0.009125441312789917,0.0036379005759954453
61,2026-07-09T16:55:25.389,641,0.13772131502628326,-0.05530363693833351,0.04635369032621384,-0.01513267308473587,-0.016718056052923203,0.005716707557439804
62,2026-07-09T16:55:25.733,649,0.12990853190422058,-0.028951240703463554,0.045490626245737076,-0.011802852153778076,-0.025182584300637245,0.004884496331214905
63,2026-07-09T16:55:26.083,657,0.12495427578687668,-0.01332646794617176,0.035613831132650375,-0.0067492276430130005,-0.027511464431881905,0.004135046154260635
64,2026-07-09T16:55:26.434,665,0.12571711838245392,0.005938619375228882,0.035440895706415176,-0.0270376056432724,5.0584785640239716e-05,-0.003940559923648834
65,2026-07-09T16:55:26.802,673,0.13478966057300568,0.027389802038669586,0.04483264312148094,0.005135983228683472,-0.022364703007042408,0.0048044174909591675
66,2026-07-09T16:55:27.169,681,0.14062856137752533,0.04645299166440964,0.04351438954472542,0.005967140197753906,-0.018710149452090263,0.004231031984090805
67,2026-07-09T16:55:27.518,689,0.1406479924917221,0.0595003180205822,0.044172827154397964,0.008454903960227966,-0.018651891499757767,0.0032253526151180267
68,2026-07-09T16:55:27.873,697,0.14950557053089142,0.04488793760538101,0.07991818338632584,0.004793137311935425,-0.019683988764882088,0.005688890814781189
69,2026-07-09T16:55:28.222,705,0.10578001290559769,0.02121807262301445,0.15278995037078857,0.001682378351688385,-0.02286933909635991,0.005838215351104736
70,2026-07-09T16:55:28.589,714,0.06630069762468338,0.0067594703286886215,0.2540310323238373,-0.0015994161367416382,-0.015367747284471989,0.0029249489307403564
71,2026-07-09T16:55:30.257,752,-0.13883493840694427,-0.03154127299785614,0.25789204239845276,-0.0002795755863189697,-0.014167506247758865,-2.130866050720215e-05
72,2026-07-09T16:55:30.604,760,-0.14831113815307617,-0.03247339278459549,0.23751458525657654,-2.0623207092285156e-05,-0.013719864189624786,0.0006840825080871582
73,2026-07-09T16:55:30.960,767,-0.1552358865737915,-0.02473622001707554,0.19649499654769897,0.0011550933122634888,-0.0165268387645483,0.0010145604610443115
74,2026-07-09T16:55:31.329,774,-0.1638040542602539,-0.01917744241654873,0.1574597805738449,0.00012451410293579102,-0.017134351655840874,0.0015637874603271484
75,2026-07-09T16:55:31.683,781,-0.1576506495475769,-0.014746177941560745,0.12087932229042053,0.0011171996593475342,-0.018565122038125992,0.0019471347332000732
76,2026-07-09T16:55:32.034,788,-0.153207927942276,-0.011359946802258492,0.08839055895805359,-0.0013087540864944458,-0.019764352589845657,0.0032212212681770325
77,2026-07-09T16:55:32.416,797,-0.15042467415332794,-0.009429664351046085,0.061197202652692795,-0.00018078088760375977,-0.00043016858398914337,-2.0556151866912842e-05
78,2026-07-09T16:55:32.761,805,-0.15121039748191833,-0.01208173856139183,0.0482315719127655,-0.0008301883935928345,-0.018048688769340515,0.004507910460233688
79,2026-07-09T16:55:33.118,813,-0.15563681721687317,-0.013644054532051086,0.05804196000099182,-0.0007297545671463013,-0.018263909965753555,0.004880458116531372
80,2026-07-09T16:55:33.464,821,-0.16000431776046753,-0.0151060800999403,0.08744776993989944,0.0004937201738357544,-0.018040252849459648,0.003373973071575165
81,2026-07-09T16:55:33.853,830,-0.1577654778957367,-0.01579011231660843,0.15131479501724243,-0.0005967915058135986,-0.017804231494665146,0.0016761571168899536
82,2026-07-09T16:55:34.205,838,-0.14031066000461578,-0.014997664839029312,0.20664985477924347,0.0007484406232833862,-0.015442412346601486,0.0030186623334884644
83,2026-07-09T16:55:34.545,846,-0.11439836025238037,-0.008014739491045475,0.22450047731399536,-0.0004602596163749695,-0.016411633230745792,0.002479836344718933
84,2026-07-09T16:55:34.896,854,-0.07936035841703415,0.002865742426365614,0.24418212473392487,-0.0018608421087265015,-0.010970302391797304,0.003783479332923889
85,2026-07-09T16:55:35.243,861,-0.022516921162605286,0.02115609683096409,0.24613448977470398,-0.003068765625357628,-0.01782605377957225,0.0024177879095077515
86,2026-07-09T16:55:35.600,869,0.04698910564184189,0.027093183249235153,0.2518822252750397,-0.0016241706907749176,-0.01679624430835247,0.009494960308074951
