freeze_index,host_timestamp_iso,frame_idx,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT
26,2026-07-09T16:58:14.954,353,0.04118950292468071,-0.06351365149021149,0.261089950799942,-0.002838488668203354,-0.009248778223991394,-0.0029994547367095947
27,2026-07-09T16:58:15.298,361,0.04805886745452881,-0.10135331004858017,0.26555201411247253,-0.006812866777181625,-0.00558752566576004,-0.004995822906494141
28,2026-07-09T16:58:15.655,369,0.03763614967465401,-0.09950247406959534,0.25475525856018066,-0.007476186379790306,-0.0055733323097229,-0.003954529762268066
29,2026-07-09T16:58:15.988,376,0.02029307745397091,-0.07517972588539124,0.25441962480545044,-0.005020745098590851,-0.00836402177810669,-0.0027256011962890625
30,2026-07-09T16:58:16.373,385,0.009664654731750488,-0.058907900005578995,0.2935604453086853,-0.0014438359066843987,-0.009509686380624771,-0.0031740963459014893
31,2026-07-09T16:58:16.740,392,-0.0031174314208328724,-0.06966539472341537,0.31218650937080383,-0.0006384032312780619,-0.008889392018318176,-0.004813015460968018
32,2026-07-09T16:58:17.124,401,0.007886076346039772,-0.07458879798650742,0.31403785943984985,-0.0018416596576571465,-0.00824478268623352,-0.005587965250015259
33,2026-07-09T16:58:18.210,427,0.034428197890520096,-0.09488964080810547,0.3028375804424286,-0.004944177344441414,-0.0070963054895401,-0.0052717626094818115
34,2026-07-09T16:58:18.567,435,0.088589608669281,-0.10086052119731903,0.2963328957557678,-0.006998471915721893,-0.00726231187582016,-0.0009348392486572266
35,2026-07-09T16:58:19.221,448,0.03943192586302757,-0.08870110660791397,0.2636408507823944,-0.004743579775094986,-0.008677825331687927,-0.002188056707382202
36,2026-07-09T16:58:19.590,457,-0.002062093699350953,-0.07465757429599762,0.2497381865978241,-0.0008859951049089432,-0.010084733366966248,-0.00032702088356018066
37,2026-07-09T16:58:19.940,465,-0.05761226266622543,-0.08480752259492874,0.268810898065567,0.006681449711322784,-0.007581084966659546,-0.0006921589374542236
38,2026-07-09T16:58:20.287,473,0.04950599744915962,-0.11466876417398453,0.3841257691383362,0.002528894692659378,-0.0030498281121253967,-0.009321838617324829
39,2026-07-09T16:58:20.660,481,0.053393930196762085,-0.08109486103057861,0.34514787793159485,-0.002036146819591522,-0.004823595285415649,-0.008670687675476074
40,2026-07-09T16:58:21.037,490,0.024504419416189194,-0.08006376773118973,0.30564090609550476,-0.0031907185912132263,-0.006912119686603546,-0.006680995225906372
41,2026-07-09T16:58:23.653,552,0.09558090567588806,-0.06697863340377808,0.24697794020175934,-0.004011765122413635,-0.009127035737037659,0.0017879307270050049
42,2026-07-09T16:58:23.988,560,0.06034001335501671,-0.07102350145578384,0.20901799201965332,-0.0035332106053829193,-0.009352892637252808,0.0016228258609771729
43,2026-07-09T16:58:24.370,569,0.05779346823692322,-0.06856700032949448,0.21392661333084106,-0.0034209750592708588,-0.009319201111793518,0.0020107626914978027
44,2026-07-09T16:58:24.712,577,0.07215554267168045,-0.06562186032533646,0.21791020035743713,-0.0035980194807052612,-0.009405724704265594,0.0010864436626434326
45,2026-07-09T16:58:25.060,585,0.07855145633220673,-0.06555625796318054,0.25301092863082886,-0.0026194825768470764,-0.009459607303142548,-0.0024995803833007812
46,2026-07-09T16:58:25.403,592,0.07803404331207275,-0.07847841084003448,0.2814998924732208,-0.0011054500937461853,-0.009635001420974731,-0.0029220879077911377
47,2026-07-09T16:58:25.747,600,0.01995057240128517,-0.07790332287549973,0.25227272510528564,0.001254318282008171,-0.009700894355773926,-0.0026292502880096436
48,2026-07-09T16:58:26.116,609,-0.01615317538380623,-0.08636032044887543,0.22851093113422394,0.002579457126557827,-0.009690165519714355,-0.0014285743236541748
49,2026-07-09T16:58:26.485,617,-0.022369910031557083,-0.0896477997303009,0.24041832983493805,0.002556387335062027,-0.009643487632274628,-0.0017497986555099487
50,2026-07-09T16:58:26.822,625,0.0051040868274867535,-0.09308969229459763,0.2842189371585846,0.0019044755026698112,-0.009697608649730682,-0.0022188127040863037
51,2026-07-09T16:58:27.188,633,0.05312954634428024,-0.07689806818962097,0.29607874155044556,-0.0012963823974132538,-0.009456917643547058,-0.0033881962299346924
52,2026-07-09T16:58:27.533,641,0.0689852386713028,-0.0943632647395134,0.2722269892692566,-0.0006996691226959229,-0.010095462203025818,-0.0004311501979827881
53,2026-07-09T16:58:27.883,649,0.06834723800420761,-0.09395334869623184,0.2521926760673523,-0.00039342790842056274,-0.010115191340446472,0.0003490149974822998
54,2026-07-09T16:58:28.245,657,0.06477154791355133,-0.09798001497983932,0.24302981793880463,-0.0003134012222290039,-0.010090328752994537,0.0008250772953033447
55,2026-07-09T16:58:28.628,666,0.04954864829778671,-0.09379439800977707,0.2004019320011139,-0.002448625862598419,-0.009808659553527832,0.0006231218576431274
56,2026-07-09T16:58:29.002,675,0.04870441555976868,-0.11248058080673218,0.23051312565803528,-0.002244051545858383,-0.00984375923871994,0.0008113980293273926
57,2026-07-09T16:58:29.350,683,-0.01237579993903637,-0.09817227721214294,0.20346775650978088,-0.0034028049558401108,-0.009291499853134155,-0.0021639615297317505
58,2026-07-09T16:58:29.690,691,-0.01573406718671322,-0.11154569685459137,0.19100520014762878,-0.001226268708705902,-0.010031834244728088,-0.0006725788116455078
59,2026-07-09T16:58:30.037,699,-0.02023053728044033,-0.11585115641355515,0.18401901423931122,-0.0011353567242622375,-0.010044611990451813,-0.0006407201290130615
60,2026-07-09T16:58:30.388,707,-0.035506945103406906,-0.10864897072315216,0.2007962018251419,-0.0028249360620975494,-0.00949098914861679,-0.002129465341567993
61,2026-07-09T16:58:30.739,715,-0.013332423754036427,-0.12632520496845245,0.2232058197259903,-0.0003323052078485489,-0.010122239589691162,-0.0001535266637802124
62,2026-07-09T16:58:31.110,724,-0.005342918448150158,-0.11672274768352509,0.23980703949928284,-0.0006008497439324856,-0.010026916861534119,-0.0013014376163482666
63,2026-07-09T16:58:31.480,732,0.0005408606375567615,-0.13019712269306183,0.23757238686084747,0.0004247902543283999,-0.01011607050895691,-0.000280037522315979
64,2026-07-09T16:58:31.847,740,0.015487045980989933,-0.1255747377872467,0.2224826067686081,0.000367787666618824,-0.010115593671798706,-0.000364646315574646
65,2026-07-09T16:58:32.213,748,0.015832817181944847,-0.12845660746097565,0.206551194190979,0.0009401142597198486,-0.010022372007369995,0.0011233538389205933
66,2026-07-09T16:58:32.593,757,-0.015809843316674232,-0.1360931545495987,0.20269280672073364,0.0032364455983042717,-0.009348899126052856,0.002171948552131653
67,2026-07-09T16:58:32.937,765,-0.07287594676017761,-0.1642431914806366,0.17820268869400024,0.006182938814163208,-0.007333159446716309,0.003254219889640808
68,2026-07-09T16:58:33.308,773,-0.11878695338964462,-0.17978452146053314,0.15624023973941803,0.006630904972553253,-0.00646856427192688,0.004096627235412598
69,2026-07-09T16:58:33.668,781,-0.10887236148118973,-0.14837074279785156,0.1333797425031662,0.001290649175643921,-0.009711548686027527,0.002571702003479004
70,2026-07-09T16:58:34.033,789,-0.140217587351799,-0.13785049319267273,0.11830983310937881,0.0003416985273361206,-0.010122209787368774,0.00013399869203567505
71,2026-07-09T16:58:34.395,797,-0.16127437353134155,-0.13492034375667572,0.0785009041428566,0.0009694993495941162,-0.01005515456199646,0.0007400438189506531
72,2026-07-09T16:58:34.741,805,-0.14549066126346588,-0.12762898206710815,0.051238421350717545,-0.0005667507648468018,-0.01007111370563507,0.0009194239974021912
73,2026-07-09T16:58:35.095,813,-0.142437145113945,-0.12737920880317688,0.04739492014050484,-0.0006176531314849854,-0.01005333662033081,0.0010689236223697662
74,2026-07-09T16:58:35.465,821,-0.14403513073921204,-0.1271534115076065,0.0439424142241478,-0.0005829781293869019,-0.01005321741104126,0.001089390367269516
75,2026-07-09T16:58:35.815,829,-0.14453938603401184,-0.12715134024620056,0.043487824499607086,-0.0005669295787811279,-0.010054066777229309,0.0010900013148784637
76,2026-07-09T16:58:36.164,837,0.2359236478805542,0.015223043970763683,-0.24347282946109772,-0.0035980641841888428,-0.008964124601334333,-0.003048315644264221
77,2026-07-09T16:58:36.522,845,0.39862358570098877,-0.048775818198919296,0.162976935505867,0.006827116012573242,-0.007296405732631683,-0.0016573518514633179
78,2026-07-09T16:58:36.891,853,0.4136277139186859,-0.037088800221681595,0.17232197523117065,0.00684162974357605,-0.007160071283578873,-0.002125874161720276
79,2026-07-09T16:58:37.351,862,0.16092436015605927,0.029746387153863907,-0.17861810326576233,-0.00312216579914093,-0.00963565707206726,-2.7120113372802734e-06
80,2026-07-09T16:58:37.716,869,-0.149099662899971,-0.12320423126220703,0.03467763587832451,-0.000719219446182251,-0.0100470632314682,0.0010644644498825073
81,2026-07-09T16:58:38.063,876,-0.14810942113399506,-0.12580564618110657,0.03830239176750183,-0.0005792528390884399,-0.010052487254142761,0.0010979771614074707
82,2026-07-09T16:58:38.422,884,-0.14604656398296356,-0.12895646691322327,0.038143664598464966,-0.0007417947053909302,-0.010003745555877686,0.0014030635356903076
83,2026-07-09T16:58:38.777,891,-0.14171046018600464,-0.1328631043434143,0.04478735849261284,-0.0007655173540115356,-0.010008975863456726,0.001352023333311081
84,2026-07-09T16:58:39.148,899,-0.1424320787191391,-0.1323242038488388,0.04387487471103668,-0.000752568244934082,-0.010009974241256714,0.0013520307838916779
85,2026-07-09T16:58:39.492,906,-0.14553271234035492,-0.12985557317733765,0.039347629994153976,-0.0007257312536239624,-0.010008484125137329,0.0013774633407592773
86,2026-07-09T16:58:39.847,914,-0.14647407829761505,-0.12859377264976501,0.03755433112382889,-0.0007260739803314209,-0.010004431009292603,0.0014063641428947449
