host_timestamp_iso,host_time_monotonic_s,frame_idx,raw_serial_line,sensor_data_received,serial_time_us,raw_mag_x_uT,raw_mag_y_uT,raw_mag_z_uT,raw_acc_x,raw_acc_y,raw_acc_z,raw_gyr_x,raw_gyr_y,raw_gyr_z,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT,table_visible,board88_visible
2026-07-15T17:06:55.393,5564.359,0,"50904303,7.50,82.50,235.00,0.59,-0.55,-0.59,2.14,1.28,-0.92",1,50904303.0,7.5,82.5,235.0,0.59,-0.55,-0.59,2.14,1.28,-0.92,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.506,5564.468,1,"51119906,-2.50,90.00,210.00,0.59,-0.55,-0.62,4.94,5.80,1.71",1,51119906.0,-2.5,90.0,210.0,0.59,-0.55,-0.62,4.94,5.8,1.71,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.548,5564.515,2,"51335515,0.00,90.00,245.00,0.58,-0.55,-0.60,3.05,1.46,0.00",1,51335515.0,0.0,90.0,245.0,0.58,-0.55,-0.6,3.05,1.46,0.0,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.585,5564.546,3,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.619,5564.578,4,"51551139,7.50,100.00,282.50,0.59,-0.55,-0.62,2.75,3.66,0.61",1,51551139.0,7.5,100.0,282.5,0.59,-0.55,-0.62,2.75,3.66,0.61,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.652,5564.609,5,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.682,5564.64,6,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.711,5564.671,7,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.744,5564.703,8,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.799,5564.765,9,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.838,5564.796,10,"51767735,20.00,75.00,282.50,0.59,-0.55,-0.59,2.44,2.14,0.06",1,51767735.0,20.0,75.0,282.5,0.59,-0.55,-0.59,2.44,2.14,0.06,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.869,5564.828,11,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.906,5564.875,12,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.937,5564.906,13,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:55.987,5564.953,14,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.021,5564.984,15,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.078,5565.046,16,"51983381,10.00,87.50,227.50,0.58,-0.54,-0.61,4.76,5.19,0.98",1,51983381.0,10.0,87.5,227.5,0.58,-0.54,-0.61,4.76,5.19,0.98,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.128,5565.093,17,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.164,5565.125,18,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.214,5565.171,19,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.246,5565.203,20,"52199001,-5.00,105.00,245.00,",1,52199001.0,-5.0,105.0,245.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.305,5565.265,21,"0.57,-0.53,-0.59,11.41,1.22,-5.80",1,0.57,-0.53,-0.59,11.41,1.22,-5.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.340,5565.312,22,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.368,5565.328,23,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.396,5565.359,24,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.424,5565.39,25,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.455,5565.421,26,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.487,5565.453,27,"52414637,7.50,72.50,192.50,0.55,-0.40,-0.90,134.52,104.68,-9.83",1,52414637.0,7.5,72.5,192.5,0.55,-0.4,-0.9,134.52,104.68,-9.83,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.574,5565.531,28,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.626,5565.593,29,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.654,5565.625,30,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.687,5565.656,31,"52630257,52.50,20.00,205.00,0.03,-0.27,-1.00,15.81,47.36,-30.88",1,52630257.0,52.5,20.0,205.0,0.03,-0.27,-1.0,15.81,47.36,-30.88,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.716,5565.687,32,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.746,5565.703,33,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.776,5565.734,34,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:06:56.819,5565.781,35,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08115588873624802,-0.1317821741104126,0.27353107929229736,-0.0067181214690208435,-0.008194133639335632,-0.0008221864700317383,1,1
2026-07-15T17:06:56.871,5565.828,36,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07772430032491684,-0.12644782662391663,0.26034602522850037,-0.006621837615966797,-0.008296370506286621,-0.0005240142345428467,1,1
2026-07-15T17:06:56.903,5565.875,37,"52845858,102.50,-15.00,187.50,0.00,-0.13,-1.00,7.93,20.63,-1.10",1,52845858.0,102.5,-15.0,187.5,0.0,-0.13,-1.0,7.93,20.63,-1.1,0.07861670851707458,-0.12143721431493759,0.24988986551761627,-0.005266048014163971,-0.008980415761470795,0.0025178343057632446,1,1
2026-07-15T17:06:56.937,5565.906,38,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07940980792045593,-0.11527931690216064,0.24420729279518127,-0.005149975419044495,-0.008980602025985718,0.002746880054473877,1,1
2026-07-15T17:06:56.966,5565.937,39,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0793299525976181,-0.11251235753297806,0.23492224514484406,-0.004968881607055664,-0.009014151990413666,0.0029620975255966187,1,1
2026-07-15T17:06:56.996,5565.953,40,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07973244786262512,-0.10776897519826889,0.21697691082954407,-0.00486532598733902,-0.008887998759746552,0.0034714192152023315,1,1
2026-07-15T17:06:57.043,5566.015,41,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08388245850801468,-0.1045670434832573,0.21270249783992767,-0.00484447181224823,-0.008841648697853088,0.003615960478782654,1,1
2026-07-15T17:06:57.076,5566.046,42,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08628617972135544,-0.10234704613685608,0.2078162431716919,-0.004893146455287933,-0.008736073970794678,0.0038022100925445557,1,1
2026-07-15T17:06:57.107,5566.078,43,"53062462,177.50,-7.50,182.50,-0.10,-0.13,-1.03,6.59,17.09,-5.43",1,53062462.0,177.5,-7.5,182.5,-0.1,-0.13,-1.03,6.59,17.09,-5.43,0.08628617972135544,-0.10234704613685608,0.2078162431716919,-0.005711182951927185,-0.008574046194553375,0.00748598575592041,1,1
2026-07-15T17:06:57.136,5566.093,44,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08688193559646606,-0.09926439076662064,0.20363062620162964,-0.00562615692615509,-0.00851885974407196,0.007612302899360657,1,1
2026-07-15T17:06:57.165,5566.125,45,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08896463364362717,-0.09648149460554123,0.1995207965373993,-0.005595080554485321,-0.008402585983276367,0.0077629536390304565,1,1
2026-07-15T17:06:57.210,5566.171,46,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0917728990316391,-0.09197074919939041,0.2018394023180008,-0.0054385364055633545,-0.008451975882053375,0.007820382714271545,1,1
2026-07-15T17:06:57.239,5566.203,47,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08846568316221237,-0.09128092229366302,0.1915397047996521,-0.0054483190178871155,-0.008227042853832245,0.008050069212913513,1,1
2026-07-15T17:06:57.272,5566.234,48,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.09003161638975143,-0.08740647882223129,0.1898159235715866,-0.0054109543561935425,-0.00811653584241867,0.008186280727386475,1,1
2026-07-15T17:06:57.302,5566.265,49,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08862843364477158,-0.08743446320295334,0.1862850785255432,-0.005451276898384094,-0.008138194680213928,0.008137881755828857,1,1
2026-07-15T17:06:57.336,5566.296,50,"53278068,245.00,-32.50,97.50,-0.08,-0.09,-1.03,7.39,7.75,-1.10",1,53278068.0,245.0,-32.5,97.5,-0.08,-0.09,-1.03,7.39,7.75,-1.1,0.0874733179807663,-0.08703003078699112,0.1827443391084671,-0.0026138052344322205,-0.004965446889400482,0.01204080879688263,1,1
2026-07-15T17:06:57.369,5566.328,51,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08839445561170578,-0.08429472148418427,0.1821964979171753,-0.0025586411356925964,-0.004919126629829407,0.0120716392993927,1,1
2026-07-15T17:06:57.403,5566.359,52,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08516055345535278,-0.08570410311222076,0.17470888793468475,-0.0025147199630737305,-0.004935137927532196,0.012074336409568787,1,1
2026-07-15T17:06:57.450,5566.421,53,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08516055345535278,-0.08570410311222076,0.17470888793468475,-0.0025147199630737305,-0.004935137927532196,0.012074336409568787,1,1
2026-07-15T17:06:57.486,5566.453,54,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.08371098339557648,-0.08608978241682053,0.17211125791072845,-0.002549387514591217,-0.00487440824508667,0.012091711163520813,1,1
2026-07-15T17:06:57.518,5566.484,55,"53493701,317.50,-120.00,180.00",1,53493701.0,317.5,-120.0,180.0,nan,nan,nan,nan,nan,nan,0.0831833928823471,-0.08639323711395264,0.17001980543136597,-0.001354314386844635,-0.010411888360977173,0.016086459159851074,1,1
2026-07-15T17:06:57.549,5566.515,56,",-0.05,-0.11,-1.04,4.46,9.46,1.28",1,-0.05,-0.11,-1.04,4.46,9.46,1.28,nan,nan,nan,nan,0.07957620173692703,-0.08559300750494003,0.1689925342798233,-6.301701068878174e-05,-0.00021996349096298218,-1.0371208190917969e-05,1,1
2026-07-15T17:06:57.580,5566.546,57,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07905168831348419,-0.08654774725437164,0.16595321893692017,-6.083399057388306e-05,-0.00022067129611968994,-8.240342140197754e-06,1,1
2026-07-15T17:06:57.612,5566.578,58,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07766041904687881,-0.08596319705247879,0.16507118940353394,-6.272643804550171e-05,-0.00022009015083312988,-9.506940841674805e-06,1,1
2026-07-15T17:06:57.644,5566.609,59,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07617083936929703,-0.08648552745580673,0.16340619325637817,-6.391853094100952e-05,-0.00021970272064208984,-1.0415911674499512e-05,1,1
2026-07-15T17:06:57.673,5566.64,60,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07509493082761765,-0.0863628014922142,0.16198481619358063,-6.49765133857727e-05,-0.00021939724683761597,-1.0386109352111816e-05,1,1
2026-07-15T17:06:57.704,5566.671,61,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.07305444031953812,-0.0864134207367897,0.16080161929130554,-6.423145532608032e-05,-0.0002196282148361206,-1.0132789611816406e-05,1,1
2026-07-15T17:06:57.747,5566.718,62,"53709285,337.50,-110.00,235.00,-0.09,-0.08,-0.99,6.10,3.85,-1.40",1,53709285.0,337.5,-110.0,235.0,-0.09,-0.08,-0.99,6.1,3.85,-1.4,0.07135264575481415,-0.08677505701780319,0.160274937748909,-0.0030628666281700134,-0.012715809047222137,0.01679299771785736,1,1
2026-07-15T17:06:57.784,5566.75,63,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06937752664089203,-0.08698830008506775,0.15927493572235107,-0.002872280776500702,-0.012514255940914154,0.016977086663246155,1,1
