freeze_index,host_timestamp_iso,frame_idx,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT
71,2026-07-15T17:16:33.872,1491,-0.05340906,0.02382703,0.1364722,678.1460097114381,-798.2198322598642,166.52879300435575
72,2026-07-15T17:16:34.218,1500,-0.053373944,0.025932191,0.13614203,680.9233796996372,-875.1696975347774,122.51061788803901
73,2026-07-15T17:16:34.577,1510,-0.052334968,0.026253795,0.1328408,690.1855069224187,-951.4145297519063,182.03188899531176
74,2026-07-15T17:16:34.920,1519,-0.051263686,0.029111281,0.13118845,647.985403752573,-1008.0930442942611,152.15396994210363
75,2026-07-15T17:16:35.280,1529,-0.050900284,0.029982554,0.13430367,653.327579855525,-945.3131862728293,141.09767276193904
76,2026-07-15T17:16:35.638,1539,-0.05151447,0.03406078,0.1379331,520.8707862622964,-857.9714585082619,75.893678285493
77,2026-07-15T17:16:36.005,1548,-0.05148132,0.036241375,0.14010839,479.68512954140004,-838.2081823420531,64.54044895786404
78,2026-07-15T17:16:36.367,1557,-0.052100785,0.034661137,0.13743456,484.2941399329801,-842.2212587365943,108.3283774397178
79,2026-07-15T17:16:36.719,1566,-0.05128205,0.037268866,0.13767512,483.96085899775744,-875.0245410601924,83.30029712163545
80,2026-07-15T17:16:37.064,1576,-0.050889686,0.037376057,0.13712037,437.2171546184531,-899.0235680394333,76.63409043624655
81,2026-07-15T17:16:37.936,1600,-0.054521024,0.044916946,0.13809352,335.8234735584213,-893.9434266684342,44.16157292776065
82,2026-07-15T17:16:38.312,1610,-0.046185404,0.036820598,0.10854112,386.99619371334785,-2362.3996075567898,-109.72483887846573
83,2026-07-15T17:16:38.660,1618,-0.012945608,0.03239787,0.092790864,627.8539314148231,-2959.581476531576,-1303.4049349983777
84,2026-07-15T17:16:39.008,1627,-0.010704364,0.0013899403,0.093513556,4492.076376814283,-2542.6643253712036,-667.9973453178322
85,2026-07-15T17:16:39.355,1636,0.0022197918,-0.009968309,0.11346744,1466.3587781112926,362.9975260315403,298.7364724149675
86,2026-07-15T17:16:39.718,1646,0.014955666,-0.018473608,0.10376207,1771.6666258262503,763.674452216318,595.4504160427942
87,2026-07-15T17:16:40.080,1656,-0.0030458,-0.023459064,0.0948825,2946.8215762167283,2169.270964532588,1192.6519108186637
88,2026-07-15T17:16:40.445,1665,-0.046639074,-0.04100382,0.110379204,1382.0179888352184,1208.4589928999796,-224.32541321710687
89,2026-07-15T17:16:40.797,1675,-0.09810852,-0.060095295,0.119441226,957.8662028371483,756.5631598115344,-307.426044242074
90,2026-07-15T17:16:41.139,1684,0.14056627,0.050095808,0.18831913,-323.6203674566084,-120.29485047691739,-836.1961532535207
91,2026-07-15T17:16:41.523,1694,-0.10782665,-0.01863214,0.121146105,459.8219525302218,-344.50543545643296,173.6153130120398
