host_timestamp_iso,host_time_monotonic_s,frame_idx,raw_serial_line,serial_time_us,raw_mag_x_uT,raw_mag_y_uT,raw_mag_z_uT,raw_acc_x,raw_acc_y,raw_acc_z,raw_gyr_x,raw_gyr_y,raw_gyr_z,mag_board_start_x_m,mag_board_start_y_m,mag_board_start_z_m,mag_board_end_x_m,mag_board_end_y_m,mag_board_end_z_m,mag_table_start_x_m,mag_table_start_y_m,mag_table_start_z_m,mag_table_end_x_m,mag_table_end_y_m,mag_table_end_z_m,table_visible,board88_visible
2026-07-08T16:57:32.510,2191658.906,28,"12168409,135.00,50.00,510.00,0.07,-0.04,-0.94,6.71,5.13,-8.12",12168409.0,135.0,50.0,510.0,0.07,-0.04,-0.94,6.71,5.13,-8.12,0.0,-0.03,-0.055,0.0024999999999999988,-0.004499999999999997,-0.04825,0.13656534,0.03294253,0.11675974,0.13951842,0.0066726147,0.11855791,1,1
2026-07-08T16:57:32.765,2191659.156,31,"12384399,62.50,207.50,622.50,0.06,-0.03,-1.02,6.90,6.65,-2.38",12384399.0,62.5,207.5,622.5,0.06,-0.03,-1.02,6.9,6.65,-2.38,0.0,-0.03,-0.055,0.010374999999999999,0.001125000000000001,-0.051875,0.10269568,0.002150739,0.10669644,0.100007184,-0.030589586,0.10404786,1,1
2026-07-08T16:57:32.934,2191659.328,33,"12600396,-40.00,595.00,662.50,0.05,-0.07,-1.00,10.62,3.60,-3.05",12600396.0,-40.0,595.0,662.5,0.05,-0.07,-1.0,10.62,3.6,-3.05,0.0,-0.03,-0.055,0.02975,0.0031250000000000028,-0.057,0.08594768,-0.01604266,0.09735718,0.065446146,-0.054712053,0.08894925,1,1
2026-07-08T16:57:33.187,2191659.578,36,"12816368,-280.00,850.00,520.00,0.01,-0.03,-0.99,-3.30,-20.51,2.08",12816368.0,-280.0,850.0,520.0,0.01,-0.03,-0.99,-3.3,-20.51,2.08,0.0,-0.03,-0.055,0.0425,-0.003999999999999993,-0.069,0.07533177,-0.02885237,0.10228839,0.040017053,-0.062042225,0.08413476,1,1
2026-07-08T16:57:33.365,2191659.765,38,"13032384,-277.50,687.50,282.50,0.04,-0.01,-1.03,7.57,-0.43,6.84",13032384.0,-277.5,687.5,282.5,0.04,-0.01,-1.03,7.57,-0.43,6.84,0.0,-0.03,-0.055,0.034375,-0.015874999999999997,-0.068875,0.077199146,-0.049743794,0.10068207,0.045859464,-0.068023294,0.08463975,1,1
2026-07-08T16:57:33.637,2191660.031,41,"13248430,-272.50,525.00,165.00,0.14,-0.01,-1.00,1.59,6.59,4.58",13248430.0,-272.5,525.0,165.0,0.14,-0.01,-1.0,1.59,6.59,4.58,0.0,-0.03,-0.055,0.026250000000000002,-0.02175,-0.068625,0.08375345,-0.08031133,0.105585955,0.058585335,-0.089878984,0.090828195,1,1
2026-07-08T16:57:33.814,2191660.203,43,"13464496,-287.50,380.00,2.50,0.11,-0.03,-0.99,21.36,9.40,-6.77",13464496.0,-287.5,380.0,2.5,0.11,-0.03,-0.99,21.36,9.4,-6.77,0.0,-0.03,-0.055,0.019,-0.029875,-0.069375,0.08094112,-0.1067125,0.10852889,0.061193403,-0.10698216,0.0952018,1,1
2026-07-08T16:57:33.996,2191660.39,45,"13680562,-235.00,190.00,-237.50,0.11,-0.02,-1.04,-1.65,6.90,-7.08",13680562.0,-235.0,190.0,-237.5,0.11,-0.02,-1.04,-1.65,6.9,-7.08,0.0,-0.03,-0.055,0.0095,-0.041874999999999996,-0.06675,0.06876598,-0.12765417,0.10296998,0.056851495,-0.115284435,0.09434659,1,1
2026-07-08T16:57:34.271,2191660.656,48,"13896566,-242.50,80.00,-242.50,0.10,0.02,-0.99,2.26,5.25,-1.46",13896566.0,-242.5,80.0,-242.5,0.1,0.02,-0.99,2.26,5.25,-1.46,0.0,-0.03,-0.055,0.004,-0.042124999999999996,-0.067125,0.03616221,-0.15238273,0.09501518,0.028825656,-0.1393427,0.08573276,1,1
2026-07-08T16:57:34.446,2191660.843,50,"14112566,-267.50,0.00,-355.00,0.05,0.02,-1.00,-5.74,4.70,-1.40",14112566.0,-267.5,0.0,-355.0,0.05,0.02,-1.0,-5.74,4.7,-1.4,0.0,-0.03,-0.055,2.678914873134835e-19,-0.04775,-0.068375,0.025456076,-0.15482573,0.091302305,0.020898601,-0.13522749,0.08186348,1,1
2026-07-08T16:57:34.636,2191661.031,52,"14328564,-197.50,-217.50,-392.50,0.04,-0.06,-1.03,-4.94,5.37,-4.09",14328564.0,-197.5,-217.5,-392.5,0.04,-0.06,-1.03,-4.94,5.37,-4.09,0.0,-0.03,-0.055,-0.010875,-0.049625,-0.064875,0.011971863,-0.1538958,0.09079182,0.01694567,-0.13059394,0.08502932,1,1
2026-07-08T16:57:34.907,2191661.296,55,"14545549,-165.00,-192.50,-350.00,0.06,0.03,-1.01,7.63,5.68,-1.10",14545549.0,-165.0,-192.5,-350.0,0.06,0.03,-1.01,7.63,5.68,-1.1,0.0,-0.03,-0.055,-0.009624999999999998,-0.0475,-0.06325,0.0006582023,-0.15387945,0.08382423,0.0051524322,-0.13331734,0.07892986,1,1
2026-07-08T16:57:35.100,2191661.5,57,"14761480,-172.50,-177.50,-407.50,0.06,0.00,-1.02,6.16,4.88,0.55",14761480.0,-172.5,-177.5,-407.5,0.06,0.0,-1.02,6.16,4.88,0.55,0.0,-0.03,-0.055,-0.008875,-0.050375,-0.063625,0.0011033528,-0.15232363,0.083217196,0.004314098,-0.12917206,0.07852757,1,1
2026-07-08T16:57:35.291,2191661.687,59,"14977461,-187.50,-200.00,-365.00,0.07,0.01,-1.01,2.38,6.84,0.18",14977461.0,-187.5,-200.0,-365.0,0.07,0.01,-1.01,2.38,6.84,0.18,0.0,-0.03,-0.055,-0.009999999999999998,-0.04825,-0.064375,-0.0026081712,-0.15546389,0.08108112,0.0018952333,-0.13391039,0.07507118,1,1
2026-07-08T16:57:35.469,2191661.859,61,"15193478,-132.50,-245.00,-305.00,0.09,0.05,-0.99,-1.40,3.66,1.46",15193478.0,-132.5,-245.0,-305.0,0.09,0.05,-0.99,-1.4,3.66,1.46,0.0,-0.03,-0.055,-0.012249999999999999,-0.04525,-0.061625,-0.007348039,-0.15596433,0.08105077,0.00028007475,-0.1371179,0.077425875,1,1
2026-07-08T16:57:35.735,2191662.125,64,"15409519,-77.50,-305.00,-135.00,0.06,-0.05,-1.02,7.93,11.35,-4.82",15409519.0,-77.5,-305.0,-135.0,0.06,-0.05,-1.02,7.93,11.35,-4.82,0.0,-0.03,-0.055,-0.015250000000000001,-0.03675,-0.058875,-0.021101499,-0.15799184,0.08080454,-0.008530415,-0.14665973,0.07821768,1,1
2026-07-08T16:57:35.911,2191662.296,66,"15626631,-47.50,-342.50,-85.00,0.06,-0.02,-1.02,4.94,13.12,4.88",15626631.0,-47.5,-342.5,-85.0,0.06,-0.02,-1.02,4.94,13.12,4.88,0.0,-0.03,-0.055,-0.017125,-0.03425,-0.057375,-0.036263995,-0.16035627,0.07748013,-0.021285828,-0.15085274,0.07596147,1,1
2026-07-08T16:57:36.172,2191662.562,69,"15842650,-47.50,-287.50,-130.00,0.07,0.03,-1.00,5.07,-3.11,-0.31",15842650.0,-47.5,-287.5,-130.0,0.07,0.03,-1.0,5.07,-3.11,-0.31,0.0,-0.03,-0.055,-0.014375,-0.0365,-0.057375,-0.036652323,-0.16209568,0.07099501,-0.024621787,-0.15167736,0.06987433,1,1
2026-07-08T16:57:36.334,2191662.718,71,"16058695,-32.50,-345.00,2.50,0.07,-0.01,-1.01,11.90,5.80,-1.89",16058695.0,-32.5,-345.0,2.5,0.07,-0.01,-1.01,11.9,5.8,-1.89,0.0,-0.03,-0.055,-0.01725,-0.029875,-0.056625,-0.043573026,-0.15989593,0.07616365,-0.027141998,-0.15466343,0.07447215,1,1
2026-07-08T16:57:36.537,2191662.937,74,"16275798,2.50,-302.50,25.00,0.06,-0.02,-0.98,7.51,2.93,-4.39",16275798.0,2.5,-302.5,25.0,0.06,-0.02,-0.98,7.51,2.93,-4.39,0.0,-0.03,-0.055,-0.015125000000000001,-0.02875,-0.054875,-0.0685403,-0.16424955,0.07371876,-0.053757504,-0.16082136,0.073473305,1,1
2026-07-08T16:57:36.757,2191663.156,77,"16491808,35.00,-267.50,60.00,0.03,0.01,-1.03,0.06,10.13,4.27",16491808.0,35.0,-267.5,60.0,0.03,0.01,-1.03,0.06,10.13,4.27,0.0,-0.03,-0.055,-0.013375000000000001,-0.027,-0.05325,-0.08594324,-0.16782245,0.06733556,-0.07221023,-0.16651925,0.06814758,1,1
2026-07-08T16:57:36.967,2191663.359,80,"16707841,47.50,-260.00,62.50,0.01,0.03,-1.00,-0.85,1.46,0.92",16707841.0,47.5,-260.0,62.5,0.01,0.03,-1.0,-0.85,1.46,0.92,0.0,-0.03,-0.055,-0.013000000000000001,-0.026875,-0.052625,-0.08354927,-0.165588,0.059571624,-0.07012338,-0.16468538,0.061398342,1,1
2026-07-08T16:57:37.180,2191663.578,83,"16923936,47.50,-240.00,-12.50,0.04,-0.00,-1.03,14.95,-0.49,13.37",16923936.0,47.5,-240.0,-12.5,0.04,-0.0,-1.03,14.95,-0.49,13.37,0.0,-0.03,-0.055,-0.012,-0.030625,-0.052625,-0.08176651,-0.1675068,0.05960265,-0.07039172,-0.16357493,0.0618799,1,1
2026-07-08T16:57:37.371,2191663.765,86,"17141139,22.50,-270.00,-27.50,0.04,0.05,-0.9",17141139.0,22.5,-270.0,-27.5,0.04,0.05,-0.9,nan,nan,nan,0.0,-0.03,-0.055,-0.0135,-0.031375,-0.053875,-0.051459488,-0.16883846,0.06374558,-0.038691543,-0.16421427,0.0647469,1,1
2026-07-08T16:57:37.430,2191663.828,87,"9,4.76,5.92,10.68",9.0,4.76,5.92,10.68,nan,nan,nan,nan,nan,nan,0.0,-0.03,-0.055,0.00029599999999999993,-0.029466,-0.054762,-0.04836009,-0.16982189,0.06255878,-0.048500407,-0.17044175,0.06271845,1,1
2026-07-08T16:57:37.611,2191664.0,89,"17357240,15.00,-247.50,-125.00,-0.01,0.01,-1.01,2.08,8.97,1.04",17357240.0,15.0,-247.5,-125.0,-0.01,0.01,-1.01,2.08,8.97,1.04,0.0,-0.03,-0.055,-0.012375,-0.03625,-0.05425,-0.035408247,-0.17324096,0.058885597,-0.024746072,-0.16442838,0.06007814,1,1
2026-07-08T16:57:37.832,2191664.218,93,"17573310,32.50,-212.50,-122.50,0.01,0.05,-1.00,-6.35,0.43,-3.23",17573310.0,32.5,-212.5,-122.5,0.01,0.05,-1.0,-6.35,0.43,-3.23,0.0,-0.03,-0.055,-0.010625,-0.036125,-0.053375,-0.029772408,-0.1761406,0.05546819,-0.020725746,-0.16793188,0.0574231,1,1
2026-07-08T16:57:38.024,2191664.421,96,"17790391,42.50,-142.50,-180.00,-0.01,0.02,-1.03,-2.99,9.03,1.83",17790391.0,42.5,-142.5,-180.0,-0.01,0.02,-1.03,-2.99,9.03,1.83,0.0,-0.03,-0.055,-0.007124999999999999,-0.039,-0.052875,-0.028596157,-0.1773249,0.059149668,-0.023509158,-0.16725965,0.06216537,1,1
2026-07-08T16:57:38.252,2191664.64,100,"18007415,30.00,-112.50,-212.50,0.00,0.05,-0.98,3.97,6.71,5.49",18007415.0,30.0,-112.5,-212.5,0.0,0.05,-0.98,3.97,6.71,5.49,0.0,-0.03,-0.055,-0.005625,-0.040625,-0.0535,-0.015316273,-0.17961287,0.0622691,-0.011852943,-0.16829944,0.06487539,1,1
2026-07-08T16:57:38.460,2191664.859,104,"18223408,37.50,-77.50,-200.00,0.02,0.07,-1.00,-0.12,9.64,3.60",18223408.0,37.5,-77.5,-200.0,0.02,0.07,-1.0,-0.12,9.64,3.6,0.0,-0.03,-0.055,-0.0038749999999999995,-0.04,-0.053125,-0.004159856,-0.17859434,0.06387172,-0.0021397304,-0.16830322,0.0667946,1,1
2026-07-08T16:57:38.704,2191665.093,108,"18439381,45.00,-75.00,-125.00,-0.01,0.07,-1.03,5.68,6.77,2.93",18439381.0,45.0,-75.0,-125.0,-0.01,0.07,-1.03,5.68,6.77,2.93,0.0,-0.03,-0.055,-0.00375,-0.03625,-0.05275,0.0028796182,-0.18226129,0.057754494,0.00556891,-0.17567752,0.06051298,1,1
2026-07-08T16:57:38.879,2191665.265,110,"18655374,55.00,-55.00,-272.50,-0.03,0.07,-1.01,6.35,4.58,1.71",18655374.0,55.0,-55.0,-272.5,-0.03,0.07,-1.01,6.35,4.58,1.71,0.0,-0.03,-0.055,-0.0027499999999999994,-0.043625,-0.05225,0.005471844,-0.18111302,0.056080144,0.0059144697,-0.16754162,0.060128193,1,1
2026-07-08T16:57:39.120,2191665.515,114,"18872337,72.50,-22.50,-265.00,-0.02,0.07,-1.01,3.05,4.33,0.61",18872337.0,72.5,-22.5,-265.0,-0.02,0.07,-1.01,3.05,4.33,0.61,0.0,-0.03,-0.055,-0.001124999999999999,-0.04325,-0.051375,0.011386025,-0.17492813,0.053301595,0.010589995,-0.16198727,0.057978068,1,1
2026-07-08T16:57:39.324,2191665.718,117,"19088326,147.50,-22.50,-392.50,-0.11,0.06,-1.00,4.03,6.90,-3.36",19088326.0,147.5,-22.5,-392.5,-0.11,0.06,-1.0,4.03,6.9,-3.36,0.0,-0.03,-0.055,-0.0011249999999999984,-0.049625,-0.047625,0.009963396,-0.16534258,0.04667618,0.008495854,-0.14627194,0.055333767,1,1
2026-07-08T16:57:39.498,2191665.89,119,"19304392,227.50,-75.00,-402.50,-0.06,0.03,-1.01,7.75,2.01,-1.89",19304392.0,227.5,-75.0,-402.5,-0.06,0.03,-1.01,7.75,2.01,-1.89,0.0,-0.03,-0.055,-0.003749999999999998,-0.050125,-0.043625,0.0058839517,-0.16099496,0.04108732,0.007031161,-0.14112666,0.053432487,1,1
2026-07-08T16:57:39.712,2191666.109,123,"19520443,202.50,-72.50,-440.00,-0.06,0.06,-0.99,3.72,4.03,-0.18",19520443.0,202.5,-72.5,-440.0,-0.06,0.06,-0.99,3.72,4.03,-0.18,0.0,-0.03,-0.055,-0.0036249999999999984,-0.052000000000000005,-0.044875,0.004834641,-0.15866956,0.03953394,0.0054741036,-0.13697115,0.050866455,1,1
2026-07-08T16:57:39.948,2191666.343,128,"19737549,215.00,-52.50,-430.00,-0.09,0.07,-1.02,3.42,5.74,3.97",19737549.0,215.0,-52.5,-430.0,-0.09,0.07,-1.02,3.42,5.74,3.97,0.0,-0.03,-0.055,-0.002624999999999998,-0.051500000000000004,-0.04425,0.005203686,-0.15796006,0.039955165,0.005016913,-0.13698183,0.051979385,1,1
2026-07-08T16:57:40.196,2191666.593,131,"19954624,117.50,42.50,-377.50,-0.05,0.11,-0.99,4.33,1.59,5.98",19954624.0,117.5,42.5,-377.5,-0.05,0.11,-0.99,4.33,1.59,5.98,0.0,-0.03,-0.055,0.002125000000000002,-0.048875,-0.049125,0.015245017,-0.16064307,0.045107305,0.010932276,-0.14269826,0.052501936,1,1
2026-07-08T16:57:40.390,2191666.781,133,"20170724,115.00,105.00,-362.50,-0.06,0.07,-1.01,8.91,6.04,1.59",20170724.0,115.0,105.0,-362.5,-0.06,0.07,-1.01,8.91,6.04,1.59,0.0,-0.03,-0.055,0.005250000000000001,-0.048125,-0.04925,0.025689114,-0.16105014,0.04740612,0.018660137,-0.1442015,0.05487991,1,1
2026-07-08T16:57:40.567,2191666.953,135,"20391897,157.50,102.50,-362.50,-0.05,0.07,-1.01,7.20,7.14,-0.18",20391897.0,157.5,102.5,-362.5,-0.05,0.07,-1.01,7.2,7.14,-0.18,0.0,-0.03,-0.055,0.005125000000000002,-0.048125,-0.047125,0.033237226,-0.1604753,0.046096385,0.026632389,-0.14365488,0.05559621,1,1
2026-07-08T16:57:40.803,2191667.203,139,"20607940,140.00,135.00,-352.50,-0.07,0.09,-1.01,4.03,8.54,0.49",20607940.0,140.0,135.0,-352.5,-0.07,0.09,-1.01,4.03,8.54,0.49,0.0,-0.03,-0.055,0.006750000000000001,-0.047625,-0.048,0.034921218,-0.15840684,0.045347337,0.026792325,-0.14220408,0.054099165,1,1
2026-07-08T16:57:40.994,2191667.39,143,"20823969,147.50,160.00,-417.50,-0.07,0.09,-1.03,0.98,6.47,-0.55",20823969.0,147.5,160.0,-417.5,-0.07,0.09,-1.03,0.98,6.47,-0.55,0.0,-0.03,-0.055,0.008000000000000002,-0.050875000000000004,-0.047625,0.03908307,-0.15280493,0.0442911,0.029474663,-0.13342834,0.0535853,1,1
2026-07-08T16:57:41.242,2191667.64,146,"21039973,127.50,207.50,-390.00,-0.07,0.07,-1.02,2.08,1.95,2.26",21039973.0,127.5,207.5,-390.0,-0.07,0.07,-1.02,2.08,1.95,2.26,0.0,-0.03,-0.055,0.010375000000000002,-0.0495,-0.048625,0.038418446,-0.15381202,0.04260566,0.0264841,-0.13600338,0.050909553,1,1
2026-07-08T16:57:41.463,2191667.859,149,"21256038,125.00,260.00,-287.50,-0.07,0.09,-1.00,-0.85,10.38,-4.33",21256038.0,125.0,260.0,-287.5,-0.07,0.09,-1.0,-0.85,10.38,-4.33,0.0,-0.03,-0.055,0.013000000000000003,-0.044375,-0.04875,0.04788211,-0.15057059,0.046818916,0.034128185,-0.13801818,0.05506328,1,1
2026-07-08T16:57:41.667,2191668.062,152,"21472112,142.50,330.00,-307.50,-0.09,0.13,-1.02,5.25,15.38,1.83",21472112.0,142.5,330.0,-307.5,-0.09,0.13,-1.02,5.25,15.38,1.83,0.0,-0.03,-0.055,0.0165,-0.045375,-0.047875,0.05253352,-0.14863896,0.04526758,0.035598,-0.13513523,0.05476724,1,1
2026-07-08T16:57:41.866,2191668.265,155,"21688170,127.50,337.50,-295.00,-0.11,0.13,-1.00,2.14,5.74,1.46",21688170.0,127.5,337.5,-295.0,-0.11,0.13,-1.0,2.14,5.74,1.46,0.0,-0.03,-0.055,0.016875,-0.04475,-0.048625,0.05727833,-0.1450698,0.043398775,0.039972536,-0.1320697,0.052028723,1,1
2026-07-08T16:57:42.064,2191668.453,158,"21904208,120.00,372.50,-282.50,-0.11,0.11,-1.01,4.21,2.38,1.53",21904208.0,120.0,372.5,-282.5,-0.11,0.11,-1.01,4.21,2.38,1.53,0.0,-0.03,-0.055,0.018625,-0.044125,-0.049,0.05864341,-0.14266261,0.042834114,0.039648928,-0.13037568,0.051239293,1,1
2026-07-08T16:57:42.323,2191668.718,162,"22120227,97.50,390.00,-290.00,-0.12,0.09,-1.04,9.22,7.20,-0.49",22120227.0,97.5,390.0,-290.0,-0.12,0.09,-1.04,9.22,7.2,-0.49,0.0,-0.03,-0.055,0.0195,-0.0445,-0.050125,0.06519558,-0.13739279,0.04575487,0.045185734,-0.12474268,0.053092875,1,1
2026-07-08T16:57:42.518,2191668.906,165,"22337240,37.50,387.50,-210.00,-0.12,0.13,-0.97,-7.20,5.86,-3.05",22337240.0,37.5,387.5,-210.0,-0.12,0.13,-0.97,-7.2,5.86,-3.05,0.0,-0.03,-0.055,0.019375,-0.040499999999999994,-0.053125,0.07463918,-0.1340828,0.050132543,0.054754134,-0.12572153,0.055014193,1,1
2026-07-08T16:57:42.734,2191669.125,168,"22553234,37.50,395.00,-12.50,-0.13,0.15,-0.99,-4.88,6.04,6.10",22553234.0,37.5,395.0,-12.5,-0.13,0.15,-0.99,-4.88,6.04,6.1,0.0,-0.03,-0.055,0.01975,-0.030625,-0.053125,0.09183151,-0.12737359,0.0499152,0.07261853,-0.1285405,0.054759603,1,1
2026-07-08T16:57:42.933,2191669.328,171,"22769180,77.50,402.50,7.50,-0.12,0.15,-0.99,1.16,6.35,-2.81",22769180.0,77.5,402.5,7.5,-0.12,0.15,-0.99,1.16,6.35,-2.81,0.0,-0.03,-0.055,0.020125,-0.029625,-0.051125000000000004,0.099210076,-0.1204341,0.044193625,0.07992628,-0.1222543,0.050901394,1,1
2026-07-08T16:57:43.140,2191669.531,174,"22986114,82.50,477.50,-60.00,-0.14,0.11,-0.98,9.09,5.86,-0.24",22986114.0,82.5,477.5,-60.0,-0.14,0.11,-0.98,9.09,5.86,-0.24,0.0,-0.03,-0.055,0.023875,-0.032999999999999995,-0.050875000000000004,0.09566175,-0.11513561,0.040992368,0.07232232,-0.11418072,0.048090976,1,1
2026-07-08T16:57:43.362,2191669.75,177,"23202067,65.00,512.50,-2.50,-0.14,0.07,-0.99,0.12,3.05,-2.69",23202067.0,65.0,512.5,-2.5,-0.14,0.07,-0.99,0.12,3.05,-2.69,0.0,-0.03,-0.055,0.025625000000000002,-0.030125,-0.051750000000000004,0.095500395,-0.11087854,0.041258745,0.0706026,-0.11297546,0.047810216,1,1
2026-07-08T16:57:43.601,2191670.0,180,"23418066,57.50,552.50,47.50,-0.12,0.10,-1.00,3.78,6.16,-1.16",23418066.0,57.5,552.5,47.5,-0.12,0.1,-1.0,3.78,6.16,-1.16,0.0,-0.03,-0.055,0.027625,-0.027624999999999997,-0.052125000000000005,0.09511886,-0.10835179,0.041593987,0.06842745,-0.11294631,0.048189897,1,1
2026-07-08T16:57:43.773,2191670.171,182,"23633999,57.50,577.50,177.50,-0.14,0.09,-1.00,4.21,-0.18,-0.18",23633999.0,57.5,577.5,177.5,-0.14,0.09,-1.0,4.21,-0.18,-0.18,0.0,-0.03,-0.055,0.028875,-0.021124999999999998,-0.052125000000000005,0.09723252,-0.096181184,0.044276502,0.07002085,-0.10753436,0.05144778,1,1
2026-07-08T16:57:44.022,2191670.421,185,"23849895,32.50,482.50,277.50,-0.15,0.14,-0.97,4.33,1.59,6.65",23849895.0,32.5,482.5,277.5,-0.15,0.14,-0.97,4.33,1.59,6.65,0.0,-0.03,-0.055,0.024125,-0.016124999999999997,-0.053375,0.11012566,-0.07189142,0.049784426,0.08763608,-0.08754915,0.054905586,1,1
2026-07-08T16:57:44.182,2191670.578,187,"24065815,22.50,402.50,342.50,-0.14,0.12,-0.98,-0.24,4.03,0.37",24065815.0,22.5,402.5,342.5,-0.14,0.12,-0.98,-0.24,4.03,0.37,0.0,-0.03,-0.055,0.020125,-0.012874999999999998,-0.053875,0.11787081,-0.06071359,0.05031831,0.099296995,-0.07907774,0.054479826,1,1
