host_timestamp_iso,host_time_monotonic_s,frame_idx,raw_serial_line,sensor_data_received,serial_time_us,raw_mag_x_uT,raw_mag_y_uT,raw_mag_z_uT,raw_acc_x,raw_acc_y,raw_acc_z,raw_gyr_x,raw_gyr_y,raw_gyr_z,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT,table_visible,board88_visible
2026-07-09T16:24:59.865,10143.5,0,"7584112,47.50,5.00,190.00,-0.02,-0.07,-1.02,4.03,4.52,-0.06",1,7584112.0,47.5,5.0,190.0,-0.02,-0.07,-1.02,4.03,4.52,-0.06,0.013096670620143414,-0.1935432404279709,0.05276017263531685,-0.009403518168255687,-0.001806795597076416,0.002064567059278488,1,1
2026-07-09T16:24:59.994,10143.625,1,"7800382,67.50,15.00,197.50,-0.02,-0.07,-1.03,4.03,4.64,0.12",1,7800382.0,67.5,15.0,197.5,-0.02,-0.07,-1.03,4.03,4.64,0.12,0.012808896601200104,-0.19381287693977356,0.05241547152400017,-0.009908872190862894,-0.0013709068298339844,0.0030665323138237,1,1
2026-07-09T16:25:00.071,10143.703,2,"8016685,55.00,17.50,180.00,-0.02,-0.07,-1.02,3.91,4.39,0.06",1,8016685.0,55.0,17.5,180.0,-0.02,-0.07,-1.02,3.91,4.39,0.06,0.007653263863176107,-0.20002399384975433,0.044352833181619644,-0.00910995271988213,-0.0009426027536392212,0.0023341812193393707,1,1
2026-07-09T16:25:00.145,10143.781,3,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.012680569663643837,-0.19392524659633636,0.05211018770933151,-0.009071064181625843,-0.0010870248079299927,0.0024212151765823364,1,1
2026-07-09T16:25:00.198,10143.828,4,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.012585829012095928,-0.19384482502937317,0.052117228507995605,-0.009065325371921062,-0.0010863691568374634,0.002442914992570877,1,1
2026-07-09T16:25:00.258,10143.89,5,"8233015,67.50,0.00,215.00,-0.02,-0.07,-1.02,3.91,4.64,0.18",1,8233015.0,67.5,0.0,215.0,-0.02,-0.07,-1.02,3.91,4.64,0.18,0.009324399754405022,-0.19849373400211334,0.046067651361227036,-0.010667456546798348,-0.0021557211875915527,0.002917420119047165,1,1
2026-07-09T16:25:00.308,10143.937,6,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.012787993997335434,-0.19377537071704865,0.05238476023077965,-0.01060087839141488,-0.0022937506437301636,0.0030517578125,1,1
2026-07-09T16:25:00.364,10144.0,7,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.012254510074853897,-0.19421209394931793,0.05160410329699516,-0.010611278470605612,-0.0023131072521209717,0.003000568598508835,1,1
2026-07-09T16:25:00.414,10144.046,8,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.013104098848998547,-0.19358661770820618,0.05268001928925514,-0.010606210911646485,-0.0023029297590255737,0.0030262023210525513,1,1
2026-07-09T16:25:00.468,10144.093,9,"8450348,47.50,12.50,217.50,-0.02,-0.07,-1.02,4.03,4.46,0.12",1,8450348.0,47.5,12.5,217.5,-0.02,-0.07,-1.02,4.03,4.46,0.12,0.012917877174913883,-0.1936965435743332,0.05260942876338959,-0.010825810488313437,-0.0017299950122833252,0.002026274800300598,1,1
