freeze_index,host_timestamp_iso,frame_idx,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT
1,2026-07-09T16:29:39.978,247,0.10129532217979431,-0.01828339882194996,0.04760570824146271,-2.8021633625030518e-05,-0.0004316270351409912,-2.545490860939026e-05
2,2026-07-09T16:29:40.992,269,0.05320902541279793,-0.012862492352724075,0.045817505568265915,-0.0014212951064109802,-0.01022387482225895,0.004029087722301483
3,2026-07-09T16:29:41.989,290,0.013476402498781681,-0.02625497803092003,0.045055560767650604,-0.0013717235997319221,-0.010660320520401001,0.002535555511713028
4,2026-07-09T16:29:42.996,312,0.006115293595939875,-0.08213022351264954,0.044579289853572845,-0.001196109689772129,-0.009499400854110718,0.0026195235550403595
5,2026-07-09T16:29:43.988,335,0.005172463599592447,-0.1361147165298462,0.04391329735517502,-0.0019450071267783642,-0.009073406457901001,0.002877645194530487
6,2026-07-09T16:29:45.012,357,0.02417179010808468,-0.19539746642112732,0.040950674563646317,-0.0024932194501161575,-0.009861871600151062,0.0032709427177906036
7,2026-07-09T16:29:46.026,379,0.06573168188333511,-0.20382995903491974,0.04294908046722412,-0.0074022673070430756,-0.005062311887741089,0.0040966421365737915
8,2026-07-09T16:29:47.061,402,0.04937446489930153,-0.25392428040504456,0.04415144771337509,-0.009111892431974411,0.0055814385414123535,0.001646667718887329
9,2026-07-09T16:29:48.090,424,0.05066894739866257,-0.24478954076766968,0.04146236181259155,-0.00937052071094513,0.005120664834976196,0.0021514035761356354
10,2026-07-09T16:29:49.124,447,0.026610232889652252,-0.21955865621566772,0.044075995683670044,-0.0028933174908161163,0.008392587304115295,0.0034784190356731415
11,2026-07-09T16:29:50.144,470,0.0911383256316185,-0.047038186341524124,0.04853922128677368,0.0006352141499519348,0.0005564354360103607,-1.4975666999816895e-05
12,2026-07-09T16:29:51.157,492,0.02517598867416382,0.13193853199481964,0.04022293537855148,-0.008302055299282074,-0.003917396068572998,0.004520285874605179
13,2026-07-09T16:29:52.157,513,-0.07983057200908661,0.14198105037212372,0.04436095058917999,-0.004751317203044891,-0.007490500807762146,0.0020475275814533234
14,2026-07-09T16:29:53.156,535,-0.07726266235113144,0.14395105838775635,0.04377797245979309,-0.00545259565114975,-0.00822475552558899,0.0027665868401527405
15,2026-07-09T16:29:54.196,558,-0.2917018234729767,-0.02158808708190918,0.01761142909526825,0.003056824207305908,-0.006270727142691612,0.004593420773744583
16,2026-07-09T16:29:55.207,580,-0.2051897644996643,-0.1841411590576172,0.03604961559176445,0.006156817078590393,-0.008785948157310486,0.001603923738002777
17,2026-07-09T16:29:56.244,601,0.04865412786602974,-0.15235202014446259,0.042762450873851776,0.000314321368932724,-0.009285002946853638,0.003235921263694763
18,2026-07-09T16:29:57.576,628,0.16444247961044312,0.0672651156783104,0.04264301434159279,-0.0009724944829940796,-0.007686328142881393,0.004486739635467529
19,2026-07-09T16:29:58.611,651,0.08946510404348373,0.21999013423919678,0.041855767369270325,-0.0026071369647979736,-0.006190836429595947,0.005636218935251236
20,2026-07-09T16:29:59.633,674,-0.01531294733285904,0.2616071105003357,0.04055812209844589,0.001340402290225029,-0.008281588554382324,0.005456596612930298
21,2026-07-09T16:30:00.635,694,-0.050346873700618744,0.13142578303813934,0.04061061888933182,0.0021769069135189056,-0.00865703821182251,0.0053855665028095245
22,2026-07-09T16:30:01.637,714,0.023528095334768295,-0.03175237402319908,0.040839094668626785,0.0009344182908535004,-0.010553400963544846,0.004707314074039459
23,2026-07-09T16:30:02.674,735,0.11119113862514496,-0.032260648906230927,0.04548767954111099,-0.001862935721874237,-0.007942881435155869,0.004862423986196518
24,2026-07-09T16:30:03.693,757,0.026235172525048256,0.05982933193445206,0.038069359958171844,0.00035912729799747467,-0.009260419756174088,0.003474012017250061
25,2026-07-09T16:30:04.700,779,-0.09481540322303772,0.01303247269243002,0.03858712315559387,0.0019528567790985107,-0.009980290196835995,0.004168573766946793
26,2026-07-09T16:30:05.717,801,0.03308308869600296,-0.07180821895599365,0.051943086087703705,0.0003328286111354828,-0.00870911031961441,0.003499101847410202
27,2026-07-09T16:30:06.735,822,0.14514164626598358,-0.08933836966753006,0.04482270032167435,-0.0015781819820404053,-0.010892793536186218,0.0026094987988471985
28,2026-07-09T16:30:07.761,844,0.14492884278297424,-0.08939781039953232,0.0449804849922657,-0.0010340511798858643,-0.008839167654514313,0.0030418559908866882
29,2026-07-09T16:30:08.757,865,0.14492668211460114,-0.08858561515808105,0.0455218143761158,-0.0016787797212600708,-0.008914269506931305,0.002955172210931778
30,2026-07-09T16:30:09.791,886,0.14403598010540009,-0.09013678878545761,0.043717265129089355,-0.00033618509769439697,-0.009642265737056732,0.0027598701417446136
