host_timestamp_iso,host_time_monotonic_s,frame_idx,raw_serial_line,sensor_data_received,serial_time_us,raw_mag_x_uT,raw_mag_y_uT,raw_mag_z_uT,raw_acc_x,raw_acc_y,raw_acc_z,raw_gyr_x,raw_gyr_y,raw_gyr_z,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT,table_visible,board88_visible
2026-07-15T17:18:45.703,6274.671,0,"24041229,85.00,90.00,242.50,0.47,-0.87,-0.15,3.91,4.52,0.18",1,24041229.0,85.0,90.0,242.5,0.47,-0.87,-0.15,3.91,4.52,0.18,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:45.832,6274.796,1,"24257344,65.00,100.00,202.50,0.47,-0.88,-0.15,3.42,3.48,-0.43",1,24257344.0,65.0,100.0,202.5,0.47,-0.88,-0.15,3.42,3.48,-0.43,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:45.886,6274.843,2,"24473480,60.00,90.00,237.50,0.47,-0.86,-0.15,4.33,3.60,0.61",1,24473480.0,60.0,90.0,237.5,0.47,-0.86,-0.15,4.33,3.6,0.61,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:45.936,6274.906,3,"24689542,70.00,102.50,232.50,0.47,-0.87,-0.16,4.88,5.86,-0.67",1,24689542.0,70.0,102.5,232.5,0.47,-0.87,-0.16,4.88,5.86,-0.67,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:45.983,6274.953,4,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.032,6275.0,5,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.085,6275.046,6,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.133,6275.093,7,"24905555,67.50,97.50,215.00,0.47,-0.87,-0.14,3.54,1.77,1.22",1,24905555.0,67.5,97.5,215.0,0.47,-0.87,-0.14,3.54,1.77,1.22,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.182,6275.14,8,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.226,6275.187,9,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.265,6275.234,10,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.307,6275.265,11,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.351,6275.312,12,"25121591,100.00,95.00,215.00,0.49,-0.87,-0.18,8.36,6.71,1.77",1,25121591.0,100.0,95.0,215.0,0.49,-0.87,-0.18,8.36,6.71,1.77,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.389,6275.359,13,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.428,6275.39,14,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.463,6275.421,15,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.502,6275.468,16,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.554,6275.515,17,"25337620,52.50,85.00,235.00,0.51,-0.87,-0.34,58.23,17.76,8.91",1,25337620.0,52.5,85.0,235.0,0.51,-0.87,-0.34,58.23,17.76,8.91,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.588,6275.546,18,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.623,6275.593,19,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.663,6275.625,20,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.702,6275.671,21,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.740,6275.703,22,"25553694,5.00,107.50,260.00,0.54,-0.71,",1,25553694.0,5.0,107.5,260.0,0.54,-0.71,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.778,6275.75,23,"-0.43,39.00,4.33,-0.49",1,-0.43,39.0,4.33,-0.49,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.815,6275.781,24,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.850,6275.812,25,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.889,6275.859,26,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.925,6275.89,27,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.961,6275.921,28,"25769833,-10.00,110.00,252.50,0.53,-0.61,-0.62,26.55,23.93,-15.08",1,25769833.0,-10.0,110.0,252.5,0.53,-0.61,-0.62,26.55,23.93,-15.08,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:46.998,6275.968,29,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:47.035,6276.0,30,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:47.068,6276.031,31,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:47.102,6276.062,32,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
2026-07-15T17:18:47.136,6276.093,33,,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0
