freeze_index,host_timestamp_iso,frame_idx,sensor_table_x_m,sensor_table_y_m,sensor_table_z_m,mag_table_x_uT,mag_table_y_uT,mag_table_z_uT
61,2026-07-16T14:37:07.676,660,0.009985543,-0.060890917,0.028145406,-2873.3552480630588,5510.757697713274,-650.949664353866
62,2026-07-16T14:37:08.043,667,0.038062524,-0.052150354,0.02809699,-3917.6479504500403,2655.8263715127996,-883.3895350929497
63,2026-07-16T14:37:08.403,674,0.031109216,-0.055524603,0.028555408,-3840.6229167581337,3068.0496881341987,-761.2279372250605
64,2026-07-16T14:37:08.759,681,0.045275103,-0.048790187,0.025669156,-3367.5031986621443,611.4197429579463,-344.54768163705455
65,2026-07-16T14:37:09.133,688,0.058062155,-0.035948876,0.026160471,-2618.603103517835,-523.5466089850472,-129.0512861889504
66,2026-07-16T14:37:09.480,694,0.05911346,-0.03581948,0.028972855,-2364.8047241302697,-774.9465062884246,-122.14347760941521
67,2026-07-16T14:37:09.825,700,0.062881425,-0.026675856,0.028181287,-1833.0068091149394,-1380.3621470846085,29.561472125647867
68,2026-07-16T14:37:10.217,707,0.068195656,-0.014301431,0.026124606,-837.7984143810784,-1689.9208279150926,102.12816574931881
69,2026-07-16T14:37:10.591,714,0.06575238,-0.01110892,0.024392284,-1119.1235255342815,-2069.811794628432,148.0639031389821
70,2026-07-16T14:37:10.971,721,0.06033876,-0.016425945,0.027411912,-1600.795674069296,-2422.1056186685064,165.21223288691687
71,2026-07-16T14:37:11.363,728,0.04750082,0.008310828,0.02346921,2012.8351489427434,-4415.564548689056,1002.8662071986652
72,2026-07-16T14:37:11.737,735,0.035659954,0.038159553,0.013387865,7389.284916982392,-472.8999780740205,1848.349676439512
73,2026-07-16T14:37:12.117,742,0.03207117,0.03640709,0.029538654,7454.54346761152,2077.4152201962356,3532.7595718343828
74,2026-07-16T14:37:12.506,749,0.030297898,0.03878247,0.029977126,8124.232903891064,4747.994225188666,4664.501909197685
75,2026-07-16T14:37:12.878,756,0.012443483,0.04358681,0.02958779,4012.738198180351,10207.81065282317,6114.618453262159
76,2026-07-16T14:37:13.250,763,-0.00010687791,0.047461063,0.027452694,662.2175780788509,11129.622294480192,6197.961899809717
77,2026-07-16T14:37:13.627,770,-0.0032463064,0.046042435,0.02618012,-777.9842283794502,11987.342515128454,6697.3145711834895
78,2026-07-16T14:37:14.005,777,-0.0046402887,0.042631645,0.026702706,-1038.794813968977,15556.944380340026,9676.502435357417
79,2026-07-16T14:37:14.366,784,0.005840958,0.034708746,0.028415056,7006.080328562742,17547.3454106324,15779.08548426315
80,2026-07-16T14:37:14.713,790,0.015087396,0.03079889,0.033821303,11167.265503385654,7552.277161135556,11353.477038259387
81,2026-07-16T14:37:15.094,797,0.018423766,0.04121853,0.031086467,6112.751359241727,6004.738284855349,5844.51036875467
82,2026-07-16T14:37:15.470,804,0.012419147,0.04961053,0.02950536,1619.275505979171,8588.43738444106,5881.425964787038
83,2026-07-16T14:37:15.846,811,-0.0023532691,0.039742716,0.0335493,-254.1788061439035,10464.71917116201,12153.267392072861
84,2026-07-16T14:37:16.217,818,0.009098571,0.029912462,0.04281972,5493.89384302961,362.1350522625057,12435.093280528468
85,2026-07-16T14:37:16.570,824,0.011864337,0.029650126,0.039561618,5599.6925535689525,3750.882358201461,14046.863078297492
86,2026-07-16T14:37:16.940,831,-0.0072313678,0.04208968,0.038725227,-1472.7601867645033,6456.339092052493,7586.52591511531
87,2026-07-16T14:37:17.289,838,0.00037732904,0.042172145,0.025758935,612.754681006362,16803.187117126297,7402.444488663574
88,2026-07-16T14:37:17.661,845,-0.021523802,0.050748207,0.016484808,-3633.779511064027,9678.02552857269,5319.862506049054
89,2026-07-16T14:37:18.035,852,-0.004086045,0.04076577,0.02617184,-1686.3584671147248,16037.977750516457,10869.183032515813
90,2026-07-16T14:37:18.403,859,0.00088177423,0.036086433,0.034594815,1229.1816006851066,5363.22271822292,13601.70893370663
91,2026-07-16T14:37:18.779,866,0.010630812,0.031108573,0.042824898,5814.450499644359,1618.6135038177492,11247.261309423033
92,2026-07-16T14:37:19.149,873,0.026735954,0.029735902,0.03716255,11575.95068955949,3613.895915999872,6892.659823406845
93,2026-07-16T14:37:19.533,880,0.023202466,0.040621597,0.025646131,7207.9172361157125,9700.758515357556,5169.871332443752
94,2026-07-16T14:37:19.917,887,0.007901146,0.046585843,0.026813777,1607.609539240376,10661.8823387494,7103.734075400558
95,2026-07-16T14:37:20.305,894,0.012986846,0.040851805,0.046410475,2848.77993600657,2317.1520810913357,6743.228296543171
96,2026-07-16T14:37:20.691,901,0.025844155,0.03746938,0.048177745,3329.477124625861,286.9231795852016,4445.2693580490495
97,2026-07-16T14:37:21.053,907,0.029457722,0.03768244,0.055543676,2164.4980797725843,189.53454878014503,3955.4392572101888
98,2026-07-16T14:37:21.414,913,0.004954223,0.043556653,0.049500935,688.2312223182413,3541.68957141179,6791.859853116767
99,2026-07-16T14:37:21.788,920,-0.0014460657,0.048223782,0.028320434,173.74633769587913,9989.83933784484,4877.464475953163
100,2026-07-16T14:37:22.123,926,0.0053633153,0.050281238,0.022517499,4855.927968862013,11183.055644275219,3876.2883365750586
101,2026-07-16T14:37:22.503,933,0.022444215,0.028722867,0.05086333,2843.0233337006835,-1072.5172863769003,7069.364362830383
102,2026-07-16T14:37:22.884,940,-0.013075234,0.03642929,0.046102203,-2997.0205385322893,2137.102970383556,7516.7859677919105
103,2026-07-16T14:37:23.280,947,-0.009129866,0.04503627,0.02785248,-1163.3454633924835,11880.818379184755,7462.592593973616
104,2026-07-16T14:37:23.650,954,0.0186149,0.03879851,0.034412164,5803.742671226186,3444.75057792783,7771.51180350736
105,2026-07-16T14:37:24.011,960,0.022209525,0.030704342,0.057157107,2261.3485904312124,-899.4687256789341,5275.122848245365
106,2026-07-16T14:37:24.384,967,0.025998555,0.02635345,0.06298318,2097.8438561171242,-1379.7192766809244,5019.298469199326
107,2026-07-16T14:37:24.771,974,0.0086527355,0.03699921,0.03965054,1481.515687465397,7342.744078670241,10986.215313425591
108,2026-07-16T14:37:25.153,981,-0.01173547,0.042537466,0.035175025,-3293.197631964145,6714.671495909024,6870.568012097155
109,2026-07-16T14:37:25.528,988,-0.01436272,0.053563327,0.027633894,-2650.5421983749857,7203.897710975287,3695.0823839853056
110,2026-07-16T14:37:25.912,995,-0.018980432,0.050286055,0.025732981,-3559.752782786145,6116.353338125297,3917.520831935653
111,2026-07-16T14:37:26.250,1001,-0.02283965,0.04448674,0.028601639,-5510.4825571894735,5769.0462973344665,5060.062925114868
112,2026-07-16T14:37:26.592,1007,-0.0194253,0.04326219,0.032175705,-5249.999964329315,4472.808056078667,6274.174823673625
113,2026-07-16T14:37:26.941,1013,-0.028078023,0.03508923,0.030741425,-6913.837764825569,794.6078359376747,4336.228430184253
114,2026-07-16T14:37:27.325,1020,-0.037359443,0.02840012,0.035811562,-5165.545315626027,-1508.1919569583526,3269.6633791844947
115,2026-07-16T14:37:27.704,1027,-0.043298516,0.02069107,0.03372133,-2990.97558550241,-3382.1726340366367,1949.4337820254864
116,2026-07-16T14:37:28.054,1033,-0.04364571,0.01013711,0.03609275,-1265.7256230562093,-4390.561520099295,1337.661928651015
117,2026-07-16T14:37:28.386,1039,-0.048433095,0.00633627,0.03550262,-92.83811515222666,-3755.6955893754803,661.7782667333163
118,2026-07-16T14:37:28.777,1046,-0.05060915,0.012056266,0.04016311,-1387.1878812232912,-3328.614738376867,1063.4448531294631
119,2026-07-16T14:37:29.119,1052,-0.048543945,0.009121655,0.03999606,184.8071682113811,-4192.350714882808,471.14678604368106
120,2026-07-16T14:37:29.482,1058,-0.03980473,-0.009215792,0.03452643,5116.695533045211,-5799.46000644731,-868.1354766010281
121,2026-07-16T14:37:29.865,1065,-0.037513867,-0.007864171,0.04036103,5602.782918330775,-5520.738191366778,-2001.297614660332
122,2026-07-16T14:37:30.242,1072,-0.03340054,-0.017016234,0.040509798,8853.913040493147,-1874.247503368145,-5312.548956715944
123,2026-07-16T14:37:30.572,1078,-0.02343391,-0.022890983,0.04447825,12517.26342920135,-2447.550808407556,-10511.851586863377
124,2026-07-16T14:37:30.969,1085,-0.030935599,-0.038011692,0.035009306,7946.426230043672,5059.394251636605,-3672.8636616379295
125,2026-07-16T14:37:31.313,1091,-0.019095289,-0.04495717,0.026666239,8604.890789519897,7660.538233096514,-4388.36626544573
126,2026-07-16T14:37:31.700,1098,0.0005869037,-0.05000203,0.035271157,144.68777367392957,7887.6120293423155,-5575.479636114162
127,2026-07-16T14:37:32.041,1104,0.018139668,-0.050839383,0.04906273,-2143.3161039305796,2699.4854904339372,-3886.88891217237
128,2026-07-16T14:37:32.424,1111,0.0003047672,-0.03205934,0.07631894,368.2173300137586,-562.6218450970292,-3964.1562982931373
129,2026-07-16T14:37:32.792,1118,-0.024003474,-0.026172625,0.076690815,1742.1336393101942,-1059.0815918020817,-2747.3847227299243
130,2026-07-16T14:37:33.175,1125,-0.040296186,-0.028142054,0.072832786,1770.88394339309,-273.9443397829972,-2409.089466527426
131,2026-07-16T14:37:33.561,1132,-0.033056747,-0.045393646,0.076197356,1186.1641880686132,35.312625503898076,-2050.5926064002924
132,2026-07-16T14:37:33.940,1139,-0.033972852,-0.04334168,0.093628675,651.3310021939844,-166.49672726109665,-1661.6886788421973
133,2026-07-16T14:37:34.317,1146,-0.0069324635,-0.040511254,0.09036658,124.1415950729027,-641.168877810561,-2406.0024074177286
134,2026-07-16T14:37:34.655,1152,0.0001333537,-0.0028871682,0.08864526,-32.11062281087364,-2550.871892444563,-131.53990359957123
135,2026-07-16T14:37:35.052,1159,-0.0024678519,0.043543495,0.08000501,-315.1892326497931,-879.0735538598486,1979.9473943834598
136,2026-07-16T14:37:35.391,1165,-0.010626619,0.05618269,0.07807747,-321.47550235842914,-705.6679691178767,1753.8543179935004
137,2026-07-16T14:37:35.768,1172,0.003971443,0.02366369,0.10363368,-24.471542050011,-1531.362691090077,-28.47282857482159
138,2026-07-16T14:37:36.114,1178,0.011641774,-0.0024467255,0.093739755,-286.5365868165243,-1917.562907826925,-1724.97261686726
139,2026-07-16T14:37:36.478,1184,0.0052842605,-0.026622765,0.07899951,-152.24077624029624,-810.5841394137822,-3699.447742431372
140,2026-07-16T14:37:36.838,1190,0.00072452385,-0.038427554,0.07253335,211.11476600911112,707.8445452043411,-4186.889406874437
141,2026-07-16T14:37:37.188,1196,-0.004434411,-0.05075368,0.06418193,577.1714203585002,2254.975144522529,-3836.3969423284334
142,2026-07-16T14:37:37.544,1202,-0.0058786003,-0.059759658,0.035172544,995.0201610427182,6171.2051024403645,-2142.9929334303865
143,2026-07-16T14:37:37.934,1209,-0.0071204063,-0.05804931,0.025926732,1252.6081921728178,7936.683567754511,-710.4631674035176
144,2026-07-16T14:37:38.321,1216,-0.0057451576,-0.055086367,0.023580946,1783.405721028286,8056.356950911076,-2261.273526955629
145,2026-07-16T14:37:38.694,1223,-0.0012662917,-0.06053854,0.047698393,119.28613134700835,2437.7079198367865,-2977.999692147944
146,2026-07-16T14:37:39.025,1229,-0.002401957,-0.05168408,0.0810282,246.78992747859883,-194.84470443162806,-1995.754624910101
147,2026-07-16T14:37:39.380,1235,-0.009683863,-0.026210243,0.10865858,117.61117281782545,-840.194405475219,-899.2238169869389
148,2026-07-16T14:37:39.722,1241,-0.014015935,-0.0062064165,0.1224981,67.40847829962742,-968.0202678024517,-446.63224041374116
149,2026-07-16T14:37:40.077,1247,-0.01497034,0.016135085,0.11761033,5.163752895808652,-1129.5030424003958,-27.657962041357735
150,2026-07-16T14:37:40.437,1253,-0.017500361,0.029536432,0.11099382,-95.28376833420782,-1129.592073884436,452.1050764031423
151,2026-07-16T14:37:40.780,1259,-0.020975644,0.046513617,0.101166286,-230.56698294908574,-829.9690224867475,991.4681225768925
152,2026-07-16T14:37:41.122,1265,-0.02038073,0.060653392,0.09013572,-365.1115010727401,-341.45815410650204,1502.1983626600684
153,2026-07-16T14:37:41.476,1271,-0.018727865,0.06742218,0.078988634,-462.99299518486873,-174.17614571777418,1331.4325580639247
154,2026-07-16T14:37:41.813,1277,-0.022611434,0.060939953,0.09925133,-127.90574916571668,-657.0609683567279,616.6429300595896
155,2026-07-16T14:37:42.164,1283,-0.007840945,0.023996009,0.120259255,16.137631696323197,-1041.7303592337494,-47.89243670933025
156,2026-07-16T14:37:42.504,1289,0.00025313033,0.0008840547,0.1092903,29.98759514389543,-1437.1466004999904,-948.7711224572578
157,2026-07-16T14:37:42.842,1295,0.0027335435,-0.014840059,0.09556274,-61.28778025683337,-875.3294568877002,-2408.8414538727684
158,2026-07-16T14:37:43.233,1302,-0.0016585106,-0.05170712,0.08397252,274.59314690743463,598.0482703408105,-2130.950344333213
159,2026-07-16T14:37:43.572,1308,-0.010988981,-0.067235716,0.07142327,789.0154089148268,1824.4104985797296,-1473.5649009008823
160,2026-07-16T14:37:43.969,1315,-0.027788585,-0.082429856,0.04428342,876.3281381065345,1450.4593248759668,-508.46385441158816
161,2026-07-16T14:37:44.332,1321,-0.03771377,-0.10068235,0.042983446,625.7011647318132,749.1582865107664,-238.51868732974523
162,2026-07-16T14:37:44.672,1327,-0.052835163,-0.10251417,0.051561754,479.0119264169847,517.0680922321026,-246.59057635226625
163,2026-07-16T14:37:45.057,1333,-0.056902833,-0.10372484,0.06147942,477.3504967377269,356.6104468429274,-261.33645453080794
164,2026-07-16T14:37:45.404,1339,-0.059284464,-0.110452995,0.058532543,393.9481421521749,303.98881430641245,-195.75663991658408
165,2026-07-16T14:37:45.745,1345,-0.054761413,-0.13006657,0.056415007,270.15831919285625,124.08079647600042,-127.6947082567326
166,2026-07-16T14:37:46.137,1352,-0.08817361,-0.14521231,0.06088878,239.3676888280543,9.795147994912234,-110.79672658013645
167,2026-07-16T14:37:46.532,1359,-0.09506098,-0.14330584,0.05484192,237.7308186254272,12.042490555913467,-98.0830581542754
168,2026-07-16T14:37:46.889,1365,-0.09560369,-0.14174274,0.054465428,243.19270060688692,15.342174833332484,-103.69753151793215
